Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
tr|E7EXT3|E7EXT3_DANRE	E7EXT3	E7EXT3_DANRE	zgc:63642	842	false	false	Danio rerio	Alpha-1,4 glucan phosphorylase	1:Experimental evidence at protein level	2.02	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	345611.53	0	345611.53			
tr|F1QFJ8|F1QFJ8_DANRE	F1QFJ8	F1QFJ8_DANRE	fb19a06	407	false	false	Danio rerio	heterogeneous nuclear ribonucleoprotein H1, like	1:Experimental evidence at protein level	12.53	1.0000	0.9990	0.00000000000000	3	2	3	3	2	3	1.0841525E7	9348134.0	1.0841525E7			
tr|F1QGP8|F1QGP8_DANRE	F1QGP8	F1QGP8_DANRE	hmgb3a	213	false	false	Danio rerio	High mobility group box 3a	4:Protein predicted	5.63	1.0000	0.9972	0.00000000000000	1	1	1	1	1	1	1309659.5	1309659.5	1309659.5	11C(57.0215)		
tr|F1QV31|F1QV31_DANRE	F1QV31	F1QV31_DANRE	ckii	566	false	false	Danio rerio	keratin 5	1:Experimental evidence at protein level	5.30	1.0000	0.9987	0.00000000000000	5	0	0	5	0	0	2.8321616E7	0	0			
tr|F1QVX3|F1QVX3_DANRE	F1QVX3	F1QVX3_DANRE	myhb	1937	false	false	Danio rerio	Myosin, heavy chain b	1:Experimental evidence at protein level	1.96	1.0000	0.9989	0.00000000000000	2	0	0	3	0	0	6430481.0	0	0			
tr|F1R6C7|F1R6C7_DANRE	F1R6C7	F1R6C7_DANRE	myha	1933	false	false	Danio rerio	Myosin, heavy chain a	3:Protein inferred from homology	0.72	1.0000	0.9982	0.00000000000000	2	0	0	1	0	0	3657318.5	0	0			
tr|F1R9V3|F1R9V3_DANRE	F1R9V3	F1R9V3_DANRE	hspa8b	647	false	false	Danio rerio	Heat shock protein family A (Hsp70) member 8b	3:Protein inferred from homology	9.58	1.0000	0.9976	0.00000000000000	3	0	0	5	0	0	2.0416456E7	0	0			
tr|F1RCB6|F1RCB6_DANRE	F1RCB6	F1RCB6_DANRE	actc1a	377	false	false	Danio rerio	Actin alpha cardiac muscle 1a	1:Experimental evidence at protein level	33.69	1.0000	0.9990	0.00000000000000	10	1	3	10	1	6	1.0951585E7	1767996.5	6522662.5	12M(15.9949),2C(57.0215),13M(15.9949),1C(57.0215),13M(15.9949),1C(57.0215),27M(15.9949),14M(15.9949),4C(57.0215),2C(57.0215),2C(57.0215)		
tr|Q05AL9|Q05AL9_DANRE	Q05AL9	Q05AL9_DANRE	wu:fa91c11	431	false	false	Danio rerio	Zgc:153629	1:Experimental evidence at protein level	2.09	1.0000	0.9988	0.00000000000000	3	0	0	1	0	0	7608355.0	0	0			
tr|Q08BA1|Q08BA1_DANRE	Q08BA1	Q08BA1_DANRE	atp5a1	551	false	false	Danio rerio	ATP synthase subunit alpha	1:Experimental evidence at protein level	4.72	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	3113553.8	3113553.8	3113553.8	3C(57.0215)		
tr|Q4KMI7|Q4KMI7_DANRE	Q4KMI7	Q4KMI7_DANRE	actc	377	false	false	Danio rerio	Actin, alpha 1b, skeletal muscle	1:Experimental evidence at protein level	29.71	1.0000	0.9990	0.00000000000000	9	0	5	17	0	14	1.8135084E7	0	1.578773E7	10M(15.9949),13M(15.9949),1C(57.0215),13M(15.9949),1C(57.0215),27M(15.9949),14M(15.9949),14M(15.9949),1M(15.9949),1C(57.0215),1C(57.0215),1C(57.0215),27M(15.9949)		
tr|Q4KMK4|Q4KMK4_DANRE	Q4KMK4	Q4KMK4_DANRE	wu:fj35g11	1023	false	false	Danio rerio	Sodium/potassium-transporting ATPase subunit alpha	1:Experimental evidence at protein level	4.99	1.0000	0.9990	0.00000000000000	4	0	0	3	0	0	8580286.0	0	0			
tr|Q4V918|Q4V918_DANRE	Q4V918	Q4V918_DANRE	zgc:114044	255	false	false	Danio rerio	Proteasome subunit alpha type	1:Experimental evidence at protein level	7.45	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	461185.2	461185.2	461185.2	N-term(42.0106)		
tr|Q4VBI6|Q4VBI6_DANRE	Q4VBI6	Q4VBI6_DANRE	tubb2a	449	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	6.24	1.0000	0.9976	0.00000000000000	3	0	0	2	0	0	1.0093947E7	0	0			
tr|Q567E8|Q567E8_DANRE	Q567E8	Q567E8_DANRE	zgc:112098	377	false	false	Danio rerio	Acta1a protein	2:Experimental evidence at transcript level	35.01	1.0000	0.9990	0.00000000000000	10	0	1	15	0	1	9271780.0	0	0	19M(15.9949)		
tr|Q5NJJ5|Q5NJJ5_DANRE	Q5NJJ5	Q5NJJ5_DANRE	matn4	944	false	false	Danio rerio	Matrilin-4	1:Experimental evidence at protein level	2.01	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|Q5RG12|Q5RG12_DANRE	Q5RG12	Q5RG12_DANRE	hsp90a2	734	false	false	Danio rerio	Heat shock protein 90-alpha 2	1:Experimental evidence at protein level	8.45	1.0000	0.9990	0.00000000000000	4	1	2	5	1	2	2.321976E7	5048827.0	1.215845E7			
tr|Q5U3E1|Q5U3E1_DANRE	Q5U3E1	Q5U3E1_DANRE	zgc:103679	215	false	false	Danio rerio	Novel protein similar to vertebrate Ras family	1:Experimental evidence at protein level	6.98	1.0000	0.9977	0.00000000000000	1	1	1	1	1	1	568568.75	568568.75	568568.75			
tr|Q5XJ12|Q5XJ12_DANRE	Q5XJ12	Q5XJ12_DANRE	crs	682	false	false	Danio rerio	Stress-70 protein, mitochondrial	1:Experimental evidence at protein level	7.62	1.0000	0.9990	0.00000000000000	4	4	4	3	3	3	5962581.0	5962581.0	5962581.0			
tr|Q642H5|Q642H5_DANRE	Q642H5	Q642H5_DANRE	ppp2r1b	589	false	false	Danio rerio	Protein phosphatase 2 (Formerly 2A), regulatory subunit A, beta isoform	1:Experimental evidence at protein level	2.89	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	0	0	0	9C(57.0215)		
tr|Q642Z0|Q642Z0_DANRE	Q642Z0	Q642Z0_DANRE	cb279	994	false	false	Danio rerio	Calcium-transporting ATPase	1:Experimental evidence at protein level	1.61	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	405953.97	405953.97	405953.97			
tr|Q6DC49|Q6DC49_DANRE	Q6DC49	Q6DC49_DANRE	tuba8l3a	450	false	false	Danio rerio	Tubulin alpha chain	2:Experimental evidence at transcript level	27.78	1.0000	0.9988	0.00000000000000	7	0	2	11	0	2	3.0674254E7	0	4518127.0	15C(57.0215),22M(15.9949)		
tr|Q6DGJ6|Q6DGJ6_DANRE	Q6DGJ6	Q6DGJ6_DANRE	prdx1	197	false	false	Danio rerio	Peroxiredoxin-1	1:Experimental evidence at protein level	12.18	1.0000	0.9990	0.00000000000000	2	2	2	1	1	1	1965685.2	1965685.2	1965685.2			
tr|Q6DGX8|Q6DGX8_DANRE	Q6DGX8	Q6DGX8_DANRE	zgc:92726	262	false	false	Danio rerio	Proteasome subunit alpha type	1:Experimental evidence at protein level	13.36	1.0000	0.9989	0.00000000000000	3	3	3	2	2	2	2899496.0	2899496.0	2899496.0			
tr|Q6DHI9|Q6DHI9_DANRE	Q6DHI9	Q6DHI9_DANRE	psmb2	199	false	false	Danio rerio	Proteasome subunit beta	1:Experimental evidence at protein level	9.55	1.0000	0.9945	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|Q6DRK2|Q6DRK2_DANRE	Q6DRK2	Q6DRK2_DANRE	wu:fi15a06	501	false	false	Danio rerio	Splicesome-associated factor 61	1:Experimental evidence at protein level	3.79	1.0000	0.9981	0.00000000000000	1	1	1	1	1	1	391859.3	391859.3	391859.3	10C(57.0215),13C(57.0215)		
tr|Q6DRM3|Q6DRM3_DANRE	Q6DRM3	Q6DRM3_DANRE	rpl9	193	false	false	Danio rerio	60S ribosomal protein L9	1:Experimental evidence at protein level	11.40	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	724657.0	724657.0	724657.0			
tr|Q6DRN7|Q6DRN7_DANRE	Q6DRN7	Q6DRN7_DANRE	zgc:111817	139	false	false	Danio rerio	60S ribosomal protein L14	1:Experimental evidence at protein level	8.63	1.0000	0.9985	0.00000000000000	1	1	1	1	1	1	1469341.6	1469341.6	1469341.6			
tr|Q6IQL9|Q6IQL9_DANRE	Q6IQL9	Q6IQL9_DANRE	actc2	377	false	false	Danio rerio	Novel actin protein	2:Experimental evidence at transcript level	28.91	1.0000	0.9990	0.00000000000000	10	0	0	14	0	0	9271780.0	0	0			
tr|Q6IQP5|Q6IQP5_DANRE	Q6IQP5	Q6IQP5_DANRE	wu:fi32b03	432	false	false	Danio rerio	phosphopyruvate hydratase	1:Experimental evidence at protein level	16.20	1.0000	0.9990	0.00000000000000	4	1	4	5	1	5	2.3973546E7	789082.5	2.3973546E7	14C(57.0215),14C(57.0215),17C(57.0215)		
tr|Q6IQX1|Q6IQX1_DANRE	Q6IQX1	Q6IQX1_DANRE	sb:cb38	1935	false	false	Danio rerio	Myosin, heavy polypeptide 2, fast muscle-specific	1:Experimental evidence at protein level	3.00	1.0000	0.9990	0.00000000000000	4	0	0	4	0	0	8240404.5	0	0			
tr|Q6NVI6|Q6NVI6_DANRE	Q6NVI6	Q6NVI6_DANRE	unm_tf212	541	false	false	Danio rerio	T-complex protein 1 subunit epsilon	1:Experimental evidence at protein level	3.14	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	95362.72	95362.72	95362.72			
tr|Q6NW90|Q6NW90_DANRE	Q6NW90	Q6NW90_DANRE	Tubb5	444	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	16.22	1.0000	0.9990	0.00000000000000	5	1	1	5	1	1	2.6976664E7	947741.25	947741.25			
tr|Q6NWC1|Q6NWC1_DANRE	Q6NWC1	Q6NWC1_DANRE	VDAC1	283	false	false	Danio rerio	Vdac1 protein	1:Experimental evidence at protein level	8.13	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1032319.75	1032319.75	1032319.75			
tr|Q6NWC3|Q6NWC3_DANRE	Q6NWC3	Q6NWC3_DANRE	fc94f01	280	false	false	Danio rerio	40S ribosomal protein S2	1:Experimental evidence at protein level	11.43	1.0000	0.9986	0.00000000000000	2	2	2	3	3	3	9890383.0	9890383.0	9890383.0	10C(57.0215)		
tr|Q6NWI0|Q6NWI0_DANRE	Q6NWI0	Q6NWI0_DANRE	tuba8l	449	false	false	Danio rerio	Tubulin alpha chain	1:Experimental evidence at protein level	17.59	1.0000	0.9989	0.00000000000000	4	1	1	8	2	2	1.3891553E7	0	0	15C(57.0215)		
tr|Q6NX10|Q6NX10_DANRE	Q6NX10	Q6NX10_DANRE	fa22e07	298	false	false	Danio rerio	ADP/ATP translocase	1:Experimental evidence at protein level	13.42	1.0000	0.9990	0.00000000000000	2	0	1	2	0	1	4389904.5	0	4108507.2			
tr|Q6NYQ7|Q6NYQ7_DANRE	Q6NYQ7	Q6NYQ7_DANRE	wu:fa20d10	1079	false	false	Danio rerio	proton-translocating NAD(P)(+) transhydrogenase	1:Experimental evidence at protein level	1.67	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	596812.0	596812.0	596812.0			
tr|Q6P025|Q6P025_DANRE	Q6P025	Q6P025_DANRE	gnb3	338	false	false	Danio rerio	Gnb3 protein	1:Experimental evidence at protein level	5.33	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	307069.38	307069.38	307069.38	11C(57.0215)		
tr|Q6P271|Q6P271_DANRE	Q6P271	Q6P271_DANRE	atp1a3b	1023	false	false	Danio rerio	Sodium/potassium-transporting ATPase subunit alpha	1:Experimental evidence at protein level	4.99	1.0000	0.9990	0.00000000000000	4	0	0	3	0	0	8580286.0	0	0			
tr|Q6P3J5|Q6P3J5_DANRE	Q6P3J5	Q6P3J5_DANRE	EEF2	858	false	false	Danio rerio	Eukaryotic Translation Elongation factor 2B	1:Experimental evidence at protein level	7.46	1.0000	0.9990	0.00000000000000	4	0	4	4	0	4	6927474.0	0	6927474.0			
tr|Q6P5M5|Q6P5M5_DANRE	Q6P5M5	Q6P5M5_DANRE	DKEY-238C7.11	180	false	false	Danio rerio	ADP-ribosylation factor	2:Experimental evidence at transcript level	15.56	1.0000	0.9957	0.00000000000000	2	0	0	3	0	0	5854975.0	0	0			tr|Q7ZUW4|Q7ZUW4_DANRE
tr|Q6P5M9|Q6P5M9_DANRE	Q6P5M9	Q6P5M9_DANRE	tubb2c	445	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	13.71	1.0000	0.9989	0.00000000000000	5	0	0	4	0	0	1.4731386E7	0	0			
tr|Q6P972|Q6P972_DANRE	Q6P972	Q6P972_DANRE	zgc:73108	451	false	false	Danio rerio	Tubulin alpha chain	1:Experimental evidence at protein level	29.71	1.0000	0.9990	0.00000000000000	7	0	7	14	0	14	3.6402216E7	0	3.6402216E7	11M(15.9949),18C(57.0215),23C(57.0215),2C(57.0215),18C(57.0215),23C(57.0215),2C(57.0215),34M(15.9949),3C(57.0215),3C(57.0215)		
tr|Q6P9P3|Q6P9P3_DANRE	Q6P9P3	Q6P9P3_DANRE	wu:fb30f01	1058	false	false	Danio rerio	Ubiquitin-like modifier-activating enzyme 1	1:Experimental evidence at protein level	3.69	1.0000	0.9990	0.00000000000000	3	2	3	4	3	4	6627660.5	5609427.5	6627660.5	11C(57.0215)		
tr|Q6PBW6|Q6PBW6_DANRE	Q6PBW6	Q6PBW6_DANRE	wu:fc58a11	535	false	false	Danio rerio	T-complex protein 1 subunit beta	1:Experimental evidence at protein level	4.11	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	203639.44	203639.44	203639.44			
tr|Q6PC80|Q6PC80_DANRE	Q6PC80	Q6PC80_DANRE	chunp6933	204	false	false	Danio rerio	40S ribosomal protein S5 isoform X1	1:Experimental evidence at protein level	16.18	1.0000	0.9989	0.00000000000000	2	2	2	2	2	2	315351.53	315351.53	315351.53	9C(57.0215)		
tr|Q6PE34|Q6PE34_DANRE	Q6PE34	Q6PE34_DANRE	fj33a08	444	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	9.68	1.0000	0.9990	0.00000000000000	3	0	0	3	0	0	1.4161791E7	0	0			
tr|Q6PGX4|Q6PGX4_DANRE	Q6PGX4	Q6PGX4_DANRE	zgc:63663	647	false	false	Danio rerio	Heat shock cognate 70	1:Experimental evidence at protein level	8.81	1.0000	0.9990	0.00000000000000	4	0	0	4	0	0	7456531.0	0	0			
tr|Q6PH46|Q6PH46_DANRE	Q6PH46	Q6PH46_DANRE	zgc:77192	533	false	false	Danio rerio	T-complex protein 1 subunit delta	1:Experimental evidence at protein level	3.19	1.0000	0.9989	0.00000000000000	3	3	3	1	1	1	1290407.0	1290407.0	1290407.0			
tr|Q6PHE4|Q6PHE4_DANRE	Q6PHE4	Q6PHE4_DANRE	krtt1c6	405	false	false	Danio rerio	Zgc:77517	1:Experimental evidence at protein level	2.22	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|Q6Q421|Q6Q421_DANRE	Q6Q421	Q6Q421_DANRE	wu:fa93f04	145	false	false	Danio rerio	40S ribosomal protein S15	1:Experimental evidence at protein level	18.62	1.0000	0.9951	0.00000000000000	1	1	1	2	2	2	1.2519148E7	1.2519148E7	1.2519148E7			
tr|Q6TGS5|Q6TGS5_DANRE	Q6TGS5	Q6TGS5_DANRE	zgc:76934	449	false	false	Danio rerio	Tubulin alpha chain	1:Experimental evidence at protein level	12.92	1.0000	0.9985	0.00000000000000	3	1	1	6	1	1	1.4129472E7	2070161.4	2070161.4	3C(57.0215)		
tr|Q6TGU0|Q6TGU0_DANRE	Q6TGU0	Q6TGU0_DANRE	SET	275	false	false	Danio rerio	Myeloid leukemia-associated SET translocation protein	1:Experimental evidence at protein level	11.64	1.0000	0.9988	0.00000000000000	1	0	1	1	0	1	0	0	0			
tr|Q6TH14|Q6TH14_DANRE	Q6TH14	Q6TH14_DANRE	ENO1	433	false	false	Danio rerio	phosphopyruvate hydratase	1:Experimental evidence at protein level	11.78	1.0000	0.9990	0.00000000000000	3	1	1	3	1	1	2909421.8	0	0			
tr|Q6TH32|Q6TH32_DANRE	Q6TH32	Q6TH32_DANRE	CFL2	165	false	false	Danio rerio	Cofilin-1	1:Experimental evidence at protein level	10.30	1.0000	0.9990	0.00000000000000	1	1	1	2	2	2	2705560.8	2705560.8	2705560.8			
tr|Q78AP9|Q78AP9_DANRE	Q78AP9	Q78AP9_DANRE	arf3	181	false	false	Danio rerio	ADP-ribosylation factor	2:Experimental evidence at transcript level	23.20	1.0000	0.9988	0.00000000000000	3	0	3	4	0	4	6204152.0	0	6204152.0			tr|Q7ZUA0|Q7ZUA0_DANRE, tr|Q7ZUZ7|Q7ZUZ7_DANRE
tr|Q7SYD3|Q7SYD3_DANRE	Q7SYD3	Q7SYD3_DANRE	zgc:63559	896	false	false	Danio rerio	Actinin alpha 3A	1:Experimental evidence at protein level	1.56	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	227020.06	0	0			
tr|Q7SZD3|Q7SZD3_DANRE	Q7SZD3	Q7SZD3_DANRE	fi36d04	650	false	false	Danio rerio	78 kDa glucose-regulated protein	1:Experimental evidence at protein level	2.62	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	2175189.0	2175189.0	2175189.0			
tr|Q7T1J9|Q7T1J9_DANRE	Q7T1J9	Q7T1J9_DANRE	zgc:65936	166	false	false	Danio rerio	40S ribosomal protein S10	1:Experimental evidence at protein level	9.04	1.0000	0.9957	0.00000000000000	1	1	1	1	1	1	1420226.5	1420226.5	1420226.5			
tr|Q7T1K0|Q7T1K0_DANRE	Q7T1K0	Q7T1K0_DANRE	zgc:65996	184	false	false	Danio rerio	60S ribosomal protein L17	1:Experimental evidence at protein level	8.70	1.0000	0.9961	0.00000000000000	1	1	1	2	2	2	8348047.0	8348047.0	8348047.0			
tr|Q7T334|Q7T334_DANRE	Q7T334	Q7T334_DANRE	zgc:64133	337	false	false	Danio rerio	Malate dehydrogenase	1:Experimental evidence at protein level	4.75	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	678659.94	678659.94	678659.94			
tr|Q7T368|Q7T368_DANRE	Q7T368	Q7T368_DANRE	wu:fc76a05	359	false	false	Danio rerio	Pyruvate dehydrogenase E1 component subunit beta	1:Experimental evidence at protein level	4.46	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	782203.25	782203.25	782203.25			
tr|Q7T3B1|Q7T3B1_DANRE	Q7T3B1	Q7T3B1_DANRE	zgc:63995	433	false	false	Danio rerio	26S protease regulatory subunit 7	1:Experimental evidence at protein level	3.70	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	269672.28	269672.28	269672.28	2C(57.0215)		
tr|Q7ZUY0|Q7ZUY0_DANRE	Q7ZUY0	Q7ZUY0_DANRE	seta	269	false	false	Danio rerio	SET nuclear proto-oncogene a	1:Experimental evidence at protein level	11.90	1.0000	0.9984	0.00000000000000	1	0	0	1	0	0	0	0	0			
tr|Q7ZVB5|Q7ZVB5_DANRE	Q7ZVB5	Q7ZVB5_DANRE	SNRPD3	128	false	false	Danio rerio	Small nuclear ribonucleoprotein Sm D3	1:Experimental evidence at protein level	32.03	1.0000	0.9990	0.00000000000000	2	1	2	3	1	3	3010597.0	173373.94	3010597.0	10C(57.0215),12C(57.0215),12C(57.0215)		
tr|Q7ZVD9|Q7ZVD9_DANRE	Q7ZVD9	Q7ZVD9_DANRE	wu:fb13d09	245	false	false	Danio rerio	DNA-(apurinic or apyrimidinic site) lyase	1:Experimental evidence at protein level	14.29	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	1445327.4	1445327.4	1445327.4			
tr|Q7ZVI6|Q7ZVI6_DANRE	Q7ZVI6	Q7ZVI6_DANRE	fa93f03	450	false	false	Danio rerio	Tubulin alpha chain	1:Experimental evidence at protein level	27.78	1.0000	0.9990	0.00000000000000	7	1	1	13	3	3	2.9905414E7	671614.2	671614.2	15C(57.0215)		
tr|Q7ZVT2|Q7ZVT2_DANRE	Q7ZVT2	Q7ZVT2_DANRE	pkm2a	532	false	false	Danio rerio	Pyruvate kinase	1:Experimental evidence at protein level	4.70	1.0000	0.9988	0.00000000000000	1	1	1	1	1	1	985934.2	985934.2	985934.2	16C(57.0215)		
tr|Q7ZW01|Q7ZW01_DANRE	Q7ZW01	Q7ZW01_DANRE	fd02b12	445	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	19.78	1.0000	0.9831	0.00122549019608	6	1	1	6	2	2	1.793796E7	6959766.0	6959766.0			
tr|Q7ZW20|Q7ZW20_DANRE	Q7ZW20	Q7ZW20_DANRE	fe38c12	255	false	false	Danio rerio	14-3-3 protein epsilon	1:Experimental evidence at protein level	5.10	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	954641.4	954641.4	954641.4			
tr|Q7ZW95|Q7ZW95_DANRE	Q7ZW95	Q7ZW95_DANRE	zgc:56659	375	false	false	Danio rerio	60S ribosomal protein L4	1:Experimental evidence at protein level	5.87	1.0000	0.9947	0.00000000000000	1	1	1	2	2	2	0	0	0			
tr|Q7ZYX4|Q7ZYX4_DANRE	Q7ZYX4	Q7ZYX4_DANRE	fa95c01	531	false	false	Danio rerio	Chaperonin-containing TCP1, subunit 6A (zeta 1)	1:Experimental evidence at protein level	8.66	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	0	0	0			
tr|Q7ZYX7|Q7ZYX7_DANRE	Q7ZYX7	Q7ZYX7_DANRE	wu:fi03c01	327	false	false	Danio rerio	26S proteasome non-ATPase regulatory subunit 7	1:Experimental evidence at protein level	7.34	1.0000	0.9989	0.00000000000000	1	1	1	2	2	2	2655407.0	2655407.0	2655407.0			
tr|Q7ZZ04|Q7ZZ04_DANRE	Q7ZZ04	Q7ZZ04_DANRE	echs1	291	false	false	Danio rerio	Enoyl CoA hydratase, short chain, 1, mitochondrial	3:Protein inferred from homology	14.43	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	518723.2	518723.2	518723.2	16C(57.0215),20M(15.9949),22C(57.0215)		
tr|Q802C9|Q802C9_DANRE	Q802C9	Q802C9_DANRE	wu:fd15g03	406	false	false	Danio rerio	ATP-dependent RNA helicase	1:Experimental evidence at protein level	7.14	1.0000	0.9989	0.00000000000000	2	0	2	3	0	3	1077013.0	0	1077013.0			
tr|Q803B0|Q803B0_DANRE	Q803B0	Q803B0_DANRE	cb863	575	false	false	Danio rerio	60 kDa heat shock protein, mitochondrial	1:Experimental evidence at protein level	8.17	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	4816589.0	4816589.0	4816589.0			
tr|Q803K3|Q803K3_DANRE	Q803K3	Q803K3_DANRE	hnrpa1	422	false	false	Danio rerio	Heterogeneous nuclear ribonucleoprotein A1	1:Experimental evidence at protein level	3.79	1.0000	0.9988	0.00000000000000	1	1	1	1	1	1	388787.4	388787.4	388787.4			
tr|Q8AWD0|Q8AWD0_DANRE	Q8AWD0	Q8AWD0_DANRE	wu:fa01a08	283	false	false	Danio rerio	Vdac2 protein	1:Experimental evidence at protein level	7.42	1.0000	0.9990	0.00000000000000	2	2	2	1	1	1	2538032.8	2538032.8	2538032.8			
tr|Q8AWD9|Q8AWD9_DANRE	Q8AWD9	Q8AWD9_DANRE	catD	398	false	false	Danio rerio	Cathepsin D	1:Experimental evidence at protein level	2.76	1.0000	0.9989	0.00000000000000	1	0	0	1	0	0	1394501.9	0	0			
tr|Q8AX99|Q8AX99_DANRE	Q8AX99	Q8AX99_DANRE	wu:fc11d03	898	false	false	Danio rerio	Actinin alpha 3B	1:Experimental evidence at protein level	2.90	1.0000	0.9990	0.00000000000000	2	0	2	2	0	2	370059.75	0	370059.75	2M(15.9949)		
tr|Q8AY63|Q8AY63_DANRE	Q8AY63	Q8AY63_DANRE	ckb	381	false	false	Danio rerio	creatine kinase	1:Experimental evidence at protein level	7.87	1.0000	0.9990	0.00000000000000	2	0	2	3	0	3	1.1655875E7	0	1.1655875E7			
tr|Q8JHG7|Q8JHG7_DANRE	Q8JHG7	Q8JHG7_DANRE	chunp6934	547	false	false	Danio rerio	T-complex protein 1 subunit eta	1:Experimental evidence at protein level	4.02	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|Q8JHI0|Q8JHI0_DANRE	Q8JHI0	Q8JHI0_DANRE	SLC25A5	298	false	false	Danio rerio	ADP/ATP translocase	1:Experimental evidence at protein level	18.79	1.0000	0.9990	0.00000000000000	3	2	3	3	2	3	3738512.8	3457115.2	3738512.8	18C(57.0215)		
tr|Q8JHI7|Q8JHI7_DANRE	Q8JHI7	Q8JHI7_DANRE	wu:fj48b06	543	false	false	Danio rerio	T-complex protein 1 subunit gamma	1:Experimental evidence at protein level	3.68	1.0000	0.9988	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|Q8QHA6|Q8QHA6_DANRE	Q8QHA6	Q8QHA6_DANRE	wu:fj51e01	509	false	false	Danio rerio	Vacuolar proton pump subunit B	1:Experimental evidence at protein level	3.34	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	279864.66	0	279864.66			
tr|Q8QHA7|Q8QHA7_DANRE	Q8QHA7	Q8QHA7_DANRE	vatB1	506	false	false	Danio rerio	Vacuolar proton pump subunit B	1:Experimental evidence at protein level	3.36	1.0000	0.9942	0.00000000000000	1	0	0	1	0	0	279864.66	0	0			
tr|Q90X33|Q90X33_DANRE	Q90X33	Q90X33_DANRE	atp[a]1A1	1024	false	false	Danio rerio	Sodium/potassium-transporting ATPase subunit alpha	1:Experimental evidence at protein level	4.98	1.0000	0.9990	0.00000000000000	4	0	0	3	0	0	8580286.0	0	0			
tr|Q9DEU1|Q9DEU1_DANRE	Q9DEU1	Q9DEU1_DANRE	zgc:92351	1025	false	false	Danio rerio	Sodium/potassium-transporting ATPase subunit alpha	1:Experimental evidence at protein level	4.98	1.0000	0.9990	0.00000000000000	4	0	0	3	0	0	8580286.0	0	0			
tr|Q9DGL4|Q9DGL4_DANRE	Q9DGL4	Q9DGL4_DANRE	atp1a1l2	1023	false	false	Danio rerio	Sodium/potassium-transporting ATPase subunit alpha	1:Experimental evidence at protein level	3.23	1.0000	0.9959	0.00000000000000	3	0	0	2	0	0	8320178.5	0	0			
tr|Q9DGL5|Q9DGL5_DANRE	Q9DGL5	Q9DGL5_DANRE	atp1a2	1017	false	false	Danio rerio	Sodium/potassium-transporting ATPase subunit alpha	1:Experimental evidence at protein level	1.77	1.0000	0.9990	0.00000000000000	2	0	0	1	0	0	7983858.5	0	0			
tr|Q9DGL6|Q9DGL6_DANRE	Q9DGL6	Q9DGL6_DANRE	atp1a1	1028	false	false	Danio rerio	Sodium/potassium-transporting ATPase subunit alpha	1:Experimental evidence at protein level	4.96	1.0000	0.9990	0.00000000000000	4	0	4	3	0	3	8580286.0	0	8580286.0	15C(57.0215),15C(57.0215),9C(57.0215)		
tr|Q9YHX5|Q9YHX5_DANRE	Q9YHX5	Q9YHX5_DANRE	cb28	455	false	false	Danio rerio	Vimentin	1:Experimental evidence at protein level	2.42	1.0000	0.9978	0.00000000000000	2	0	1	2	0	2	1526743.5	0	638092.6			
