Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
tr|A0A8M1P4G3|A0A8M1P4G3_DANRE	A0A8M1P4G3	A0A8M1P4G3_DANRE	stt3b	805	false	false	Danio rerio	dolichyl-diphosphooligosaccharide--protein glycotransferase	1:Experimental evidence at protein level	1.12	1.0000	0.9982	0.00000000000000	1	1	1	1	1	1	897739.9	897739.9	897739.9	4M(15.9949)		
tr|A0A8M1P526|A0A8M1P526_DANRE	A0A8M1P526	A0A8M1P526_DANRE	atp5f1c	293	false	false	Danio rerio	ATP synthase subunit gamma	1:Experimental evidence at protein level	4.10	1.0000	0.9990	0.00000000000000	2	2	2	1	1	1	2133944.2	2133944.2	2133944.2	3M(15.9949)		
tr|A0A8M1P5N6|A0A8M1P5N6_DANRE	A0A8M1P5N6	A0A8M1P5N6_DANRE	krt4	497	false	false	Danio rerio	keratin 4	1:Experimental evidence at protein level	6.04	1.0000	0.9990	0.00000000000000	4	0	0	4	0	0	1.4783329E7	0	0			
tr|A0A8M1P7E4|A0A8M1P7E4_DANRE	A0A8M1P7E4	A0A8M1P7E4_DANRE	cox5ab	138	false	false	Danio rerio	Cytochrome c oxidase subunit 5A, mitochondrial	1:Experimental evidence at protein level	36.96	1.0000	0.9990	0.00000000000000	5	2	2	7	2	2	2.8591816E7	780098.25	780098.25			
tr|A0A8M1P7Y5|A0A8M1P7Y5_DANRE	A0A8M1P7Y5	A0A8M1P7Y5_DANRE	vars1	1271	false	false	Danio rerio	Valine--tRNA ligase	1:Experimental evidence at protein level	0.71	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	3871813.8	3871813.8	3871813.8			
tr|A0A8M1P8J0|A0A8M1P8J0_DANRE	A0A8M1P8J0	A0A8M1P8J0_DANRE	drada	1381	false	false	Danio rerio	Adenosine deaminase RNA-specific	1:Experimental evidence at protein level	2.10	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	6066656.5	6066656.5	6066656.5			
tr|A0A8M1P8U9|A0A8M1P8U9_DANRE	A0A8M1P8U9	A0A8M1P8U9_DANRE	si:ch211-114n24.6	451	false	false	Danio rerio	Tubulin alpha chain	3:Protein inferred from homology	51.00	1.0000	0.9990	0.00000000000000	22	0	9	31	0	8	1.16710928E8	0	5.4619016E7	15C(57.0215),15C(57.0215),22M(15.9949),31M(15.9949),6C(57.0215),8C(57.0215),8C(57.0215),8C(57.0215),9C(57.0215)		
tr|A0A8M1P8Z3|A0A8M1P8Z3_DANRE	A0A8M1P8Z3	A0A8M1P8Z3_DANRE	ddx39aa	427	false	false	Danio rerio	RNA helicase	1:Experimental evidence at protein level	5.85	1.0000	0.9990	0.00000000000000	3	1	1	3	1	1	1469611.0	948070.25	948070.25			
tr|A0A8M1P9F3|A0A8M1P9F3_DANRE	A0A8M1P9F3	A0A8M1P9F3_DANRE	gucy2d	1137	false	false	Danio rerio	Guanylate cyclase	3:Protein inferred from homology	2.11	1.0000	0.9969	0.00000000000000	2	0	2	2	0	2	2293703.0	0	2293703.0			tr|A0A8M2BCH5|A0A8M2BCH5_DANRE
tr|A0A8M1PDN1|A0A8M1PDN1_DANRE	A0A8M1PDN1	A0A8M1PDN1_DANRE	bsg	392	false	false	Danio rerio	basigin isoform 1 precursor	1:Experimental evidence at protein level	7.65	1.0000	0.9990	0.00000000000000	2	2	2	3	3	3	5729605.0	5729605.0	5729605.0			
tr|A0A8M1PDW2|A0A8M1PDW2_DANRE	A0A8M1PDW2	A0A8M1PDW2_DANRE	alpl	561	false	false	Danio rerio	Alkaline phosphatase	1:Experimental evidence at protein level	2.50	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	787376.75	787376.75	787376.75			
tr|A0A8M1PFC4|A0A8M1PFC4_DANRE	A0A8M1PFC4	A0A8M1PFC4_DANRE	npm1a	279	false	false	Danio rerio	Nucleophosmin	1:Experimental evidence at protein level	17.56	1.0000	0.9990	0.00000000000000	3	3	3	2	2	2	5659557.0	5659557.0	5659557.0	15C(57.0215),3C(57.0215)		
tr|A0A8M1PHY6|A0A8M1PHY6_DANRE	A0A8M1PHY6	A0A8M1PHY6_DANRE	ssrp1a	705	false	false	Danio rerio	FACT complex subunit SSRP1	1:Experimental evidence at protein level	1.99	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0	N-term(42.0106)		
tr|A0A8M1PII2|A0A8M1PII2_DANRE	A0A8M1PII2	A0A8M1PII2_DANRE	acadm	426	false	false	Danio rerio	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	1:Experimental evidence at protein level	7.98	1.0000	0.9990	0.00000000000000	3	3	3	3	3	3	2665980.0	2665980.0	2665980.0			
tr|A0A8M1PUI6|A0A8M1PUI6_DANRE	A0A8M1PUI6	A0A8M1PUI6_DANRE	si:dkey-23a13.9	201	false	false	Danio rerio	histone H1-like	3:Protein inferred from homology	34.83	1.0000	0.9990	0.00000000000000	12	0	1	18	0	2	3.62599904E8	0	6679893.0	N-term(42.0106)		tr|A0A8N7TF89|A0A8N7TF89_DANRE, tr|A0A8N7URG1|A0A8N7URG1_DANRE
tr|A0A8M1PZK0|A0A8M1PZK0_DANRE	A0A8M1PZK0	A0A8M1PZK0_DANRE	cox5b1	134	false	false	Danio rerio	cytochrome c oxidase subunit 5B, mitochondrial-like	1:Experimental evidence at protein level	24.63	1.0000	0.9990	0.00000000000000	2	1	1	2	1	1	1513446.0	0	0	4C(57.0215),6C(57.0215)		
tr|A0A8M1QUS6|A0A8M1QUS6_DANRE	A0A8M1QUS6	A0A8M1QUS6_DANRE	myh9b	1698	false	false	Danio rerio	myosin-9 isoform X1	1:Experimental evidence at protein level	0.53	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	994743.9	0	0			
tr|A0A8M1RJJ4|A0A8M1RJJ4_DANRE	A0A8M1RJJ4	A0A8M1RJJ4_DANRE	lsm3	102	false	false	Danio rerio	U6 snRNA-associated Sm-like protein LSm3	1:Experimental evidence at protein level	11.76	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|A0A8M1RLA4|A0A8M1RLA4_DANRE	A0A8M1RLA4	A0A8M1RLA4_DANRE	si:ch73-36p18.1	204	false	false	Danio rerio	histone H1-like	3:Protein inferred from homology	33.33	1.0000	0.9990	0.00000000000000	12	0	5	18	0	6	4.58170816E8	0	1.93180848E8	N-term(42.0106),N-term(42.0106)		tr|A0A8M1RS22|A0A8M1RS22_DANRE
tr|A0A8M1RM42|A0A8M1RM42_DANRE	A0A8M1RM42	A0A8M1RM42_DANRE	dpysl2a	573	false	false	Danio rerio	dihydropyrimidinase-related protein 2	1:Experimental evidence at protein level	6.28	1.0000	0.9990	0.00000000000000	6	3	3	3	2	2	9189323.0	3520754.5	3520754.5	8C(57.0215)		
tr|A0A8M1RSM5|A0A8M1RSM5_DANRE	A0A8M1RSM5	A0A8M1RSM5_DANRE	si:ch73-368j24.12	201	false	false	Danio rerio	histone H1-like	3:Protein inferred from homology	34.83	1.0000	0.9990	0.00000000000000	13	0	12	21	0	19	3.62599904E8	0	3.62599904E8	N-term(42.0106),N-term(42.0106),N-term(42.0106)		tr|A0A8M2BG38|A0A8M2BG38_DANRE
tr|A0A8M2B1N6|A0A8M2B1N6_DANRE	A0A8M2B1N6	A0A8M2B1N6_DANRE	synj1	1612	false	false	Danio rerio	phosphoinositide 5-phosphatase	1:Experimental evidence at protein level	1.43	1.0000	0.9984	0.00000000000000	1	1	1	1	1	1	1389938.0	1389938.0	1389938.0			
tr|A0A8M2B1U6|A0A8M2B1U6_DANRE	A0A8M2B1U6	A0A8M2B1U6_DANRE	dpysl2b	643	false	false	Danio rerio	dihydropyrimidinase-related protein 2 isoform X1	1:Experimental evidence at protein level	16.33	1.0000	0.9990	0.00000000000000	9	5	8	7	5	7	1.2556859E7	8699422.0	1.2556859E7	8C(57.0215)		
tr|A0A8M2B2D2|A0A8M2B2D2_DANRE	A0A8M2B2D2	A0A8M2B2D2_DANRE	pam	1010	false	false	Danio rerio	peptidyl-glycine alpha-amidating monooxygenase isoform X1	3:Protein inferred from homology	2.67	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|A0A8M2B2Q3|A0A8M2B2Q3_DANRE	A0A8M2B2Q3	A0A8M2B2Q3_DANRE	atp2a1l	993	false	false	Danio rerio	Calcium-transporting ATPase	1:Experimental evidence at protein level	9.67	1.0000	0.9982	0.00000000000000	7	0	0	6	0	0	2.29416E7	0	0			
tr|A0A8M2B343|A0A8M2B343_DANRE	A0A8M2B343	A0A8M2B343_DANRE	rps24	133	false	false	Danio rerio	40S ribosomal protein S24	1:Experimental evidence at protein level	26.32	1.0000	0.9990	0.00000000000000	3	3	3	4	4	4	1.9439794E7	1.9439794E7	1.9439794E7	6M(15.9949),N-term(42.0106)		
tr|A0A8M2B3J4|A0A8M2B3J4_DANRE	A0A8M2B3J4	A0A8M2B3J4_DANRE	cltcb	1685	false	false	Danio rerio	Clathrin heavy chain	1:Experimental evidence at protein level	4.04	1.0000	0.9990	0.00000000000000	7	0	0	7	0	0	4742797.0	0	0			
tr|A0A8M2B701|A0A8M2B701_DANRE	A0A8M2B701	A0A8M2B701_DANRE	crmp1	674	false	false	Danio rerio	dihydropyrimidinase-related protein 1 isoform X1	1:Experimental evidence at protein level	2.37	1.0000	0.9990	0.00000000000000	2	0	0	1	0	0	5719247.0	0	0			
tr|A0A8M2B7H0|A0A8M2B7H0_DANRE	A0A8M2B7H0	A0A8M2B7H0_DANRE	apobb.1	3739	false	false	Danio rerio	apolipoprotein Bb, tandem duplicate 1 isoform X1	1:Experimental evidence at protein level	2.41	1.0000	0.9990	0.00000000000000	8	8	8	7	7	7	6487292.0	6487292.0	6487292.0			
tr|A0A8M2B848|A0A8M2B848_DANRE	A0A8M2B848	A0A8M2B848_DANRE	atp2a2b	1041	false	false	Danio rerio	Calcium-transporting ATPase	1:Experimental evidence at protein level	6.63	1.0000	0.9990	0.00000000000000	6	0	0	5	0	0	1.3018722E7	0	0			
tr|A0A8M2B912|A0A8M2B912_DANRE	A0A8M2B912	A0A8M2B912_DANRE	emc1	967	false	false	Danio rerio	ER membrane protein complex subunit 1	1:Experimental evidence at protein level	1.45	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|A0A8M2BB12|A0A8M2BB12_DANRE	A0A8M2BB12	A0A8M2BB12_DANRE	phb	309	false	false	Danio rerio	Prohibitin	1:Experimental evidence at protein level	23.95	1.0000	0.9990	0.00000000000000	7	7	7	9	9	9	6.0273608E7	6.0273608E7	6.0273608E7			
tr|A0A8M2BB25|A0A8M2BB25_DANRE	A0A8M2BB25	A0A8M2BB25_DANRE	atp6v0a1a	840	false	false	Danio rerio	V-type proton ATPase subunit a	1:Experimental evidence at protein level	2.86	1.0000	0.9990	0.00000000000000	3	1	1	2	1	1	5277793.5	3374392.8	3374392.8			
tr|A0A8M2BCL1|A0A8M2BCL1_DANRE	A0A8M2BCL1	A0A8M2BCL1_DANRE	gnb2	344	false	false	Danio rerio	guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 isoform X1	1:Experimental evidence at protein level	2.91	1.0000	0.9990	0.00000000000000	2	0	0	1	0	0	1775237.5	0	0			
tr|A0A8M2BCV1|A0A8M2BCV1_DANRE	A0A8M2BCV1	A0A8M2BCV1_DANRE	dnm1b	859	false	false	Danio rerio	dynamin GTPase	1:Experimental evidence at protein level	2.44	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	0	0	0			
tr|A0A8M2BEA2|A0A8M2BEA2_DANRE	A0A8M2BEA2	A0A8M2BEA2_DANRE	vdac3	319	false	false	Danio rerio	voltage-dependent anion-selective channel protein 3 isoform X1	1:Experimental evidence at protein level	51.10	1.0000	0.9990	0.00000000000000	18	18	18	24	24	24	6.7196544E7	6.7196544E7	6.7196544E7	6M(15.9949),6M(15.9949),6M(15.9949),8M(15.9949)		
tr|A0A8M2BG93|A0A8M2BG93_DANRE	A0A8M2BG93	A0A8M2BG93_DANRE	psmc3	427	false	false	Danio rerio	26S protease regulatory subunit 6A isoform X1	1:Experimental evidence at protein level	3.51	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|A0A8M2BGP7|A0A8M2BGP7_DANRE	A0A8M2BGP7	A0A8M2BGP7_DANRE	hp1bp3	595	false	false	Danio rerio	heterochromatin protein 1-binding protein 3 isoform X1	1:Experimental evidence at protein level	2.69	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	292544.38	292544.38	292544.38	12C(57.0215)		
tr|A0A8M2BI26|A0A8M2BI26_DANRE	A0A8M2BI26	A0A8M2BI26_DANRE	si:dkey-108k21.21	271	false	false	Danio rerio	histone H1-like	1:Experimental evidence at protein level	19.93	1.0000	0.9990	0.00000000000000	11	2	2	16	2	2	4.58170816E8	3543786.8	3543786.8			
tr|A0A8M2BJ50|A0A8M2BJ50_DANRE	A0A8M2BJ50	A0A8M2BJ50_DANRE	btf3	196	false	false	Danio rerio	Transcription factor BTF3	1:Experimental evidence at protein level	9.69	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	2144958.0	2144958.0	2144958.0			
tr|A0A8M2BKF1|A0A8M2BKF1_DANRE	A0A8M2BKF1	A0A8M2BKF1_DANRE	ctbp1	498	false	false	Danio rerio	C-terminal binding protein 1 isoform X1	1:Experimental evidence at protein level	8.84	1.0000	0.9990	0.00000000000000	4	2	4	4	2	4	3058109.8	0	3058109.8			
tr|A0A8M3AIS0|A0A8M3AIS0_DANRE	A0A8M3AIS0	A0A8M3AIS0_DANRE	slc8a2b	967	false	false	Danio rerio	sodium/calcium exchanger 2 isoform X1	1:Experimental evidence at protein level	4.03	1.0000	0.9988	0.00000000000000	2	2	2	2	2	2	5664357.0	5664357.0	5664357.0			
tr|A0A8M3AK57|A0A8M3AK57_DANRE	A0A8M3AK57	A0A8M3AK57_DANRE	meis2a	409	false	false	Danio rerio	homeobox protein Meis2 isoform X1	1:Experimental evidence at protein level	5.13	1.0000	0.9989	0.00000000000000	1	0	0	1	0	0	0	0	0			
tr|A0A8M3APD8|A0A8M3APD8_DANRE	A0A8M3APD8	A0A8M3APD8_DANRE	wu:fb14d09	516	false	false	Danio rerio	aldehyde dehydrogenase, mitochondrial	3:Protein inferred from homology	5.43	1.0000	0.9990	0.00000000000000	2	0	2	3	0	3	1061541.6	0	1061541.6	2M(15.9949)		tr|Q6TH48|Q6TH48_DANRE
tr|A0A8M3AQG4|A0A8M3AQG4_DANRE	A0A8M3AQG4	A0A8M3AQG4_DANRE	myh14	2065	false	false	Danio rerio	myosin-10 isoform X1	1:Experimental evidence at protein level	0.44	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	994743.9	0	0			
tr|A0A8M3ATS9|A0A8M3ATS9_DANRE	A0A8M3ATS9	A0A8M3ATS9_DANRE	ncam1a	1010	false	false	Danio rerio	neural cell adhesion molecule 1 isoform X1	1:Experimental evidence at protein level	2.77	1.0000	0.9990	0.00000000000000	4	4	4	2	2	2	3290392.5	3290392.5	3290392.5			
tr|A0A8M3AU51|A0A8M3AU51_DANRE	A0A8M3AU51	A0A8M3AU51_DANRE	dbn1	590	false	false	Danio rerio	drebrin isoform X1	1:Experimental evidence at protein level	2.54	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|A0A8M3AWP8|A0A8M3AWP8_DANRE	A0A8M3AWP8	A0A8M3AWP8_DANRE	zgc:109965	608	false	false	Danio rerio	uncharacterized protein LOC619266 isoform X1	3:Protein inferred from homology	1.81	1.0000	0.9973	0.00000000000000	1	1	1	1	1	1	1071802.9	1071802.9	1071802.9			
tr|A0A8M3AWS2|A0A8M3AWS2_DANRE	A0A8M3AWS2	A0A8M3AWS2_DANRE	cltca	1685	false	false	Danio rerio	Clathrin heavy chain	1:Experimental evidence at protein level	4.57	1.0000	0.9990	0.00000000000000	8	1	8	8	1	8	4742797.0	608598.2	4742797.0	6C(57.0215)		
tr|A0A8M3AXL2|A0A8M3AXL2_DANRE	A0A8M3AXL2	A0A8M3AXL2_DANRE	hcfc1a	1802	false	false	Danio rerio	host cell factor C1a isoform X1	1:Experimental evidence at protein level	1.78	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	4152068.0	0	4152068.0	3C(57.0215),9C(57.0215)		
tr|A0A8M3AYX3|A0A8M3AYX3_DANRE	A0A8M3AYX3	A0A8M3AYX3_DANRE	atp6v0a1b	868	false	false	Danio rerio	V-type proton ATPase subunit a	1:Experimental evidence at protein level	4.95	1.0000	0.9990	0.00000000000000	6	4	6	5	4	5	2.5454296E7	2.5454296E7	2.5454296E7	6M(15.9949),6M(15.9949),7M(15.9949)		
tr|A0A8M3B020|A0A8M3B020_DANRE	A0A8M3B020	A0A8M3B020_DANRE	eif4g1a	1640	false	false	Danio rerio	eukaryotic translation initiation factor 4 gamma 1 isoform X1	1:Experimental evidence at protein level	0.61	1.0000	0.9988	0.00000000000000	1	0	1	1	0	1	381044.9	0	381044.9			
tr|A0A8M3B3U9|A0A8M3B3U9_DANRE	A0A8M3B3U9	A0A8M3B3U9_DANRE	si:ch1073-153i20.4	201	false	false	Danio rerio	histone H1-like	3:Protein inferred from homology	34.83	1.0000	0.9990	0.00000000000000	12	1	1	19	3	3	3.62599904E8	3344906.5	3344906.5	N-term(42.0106),N-term(42.0106)		
tr|A0A8M3BA62|A0A8M3BA62_DANRE	A0A8M3BA62	A0A8M3BA62_DANRE	myh10	2014	false	false	Danio rerio	myosin-10 isoform X1	1:Experimental evidence at protein level	2.83	1.0000	0.9990	0.00000000000000	4	3	3	4	3	3	994743.9	0	0			
tr|A0A8M3BBK0|A0A8M3BBK0_DANRE	A0A8M3BBK0	A0A8M3BBK0_DANRE	gcn1	2669	false	false	Danio rerio	eIF-2-alpha kinase activator GCN1	1:Experimental evidence at protein level	0.41	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|A0A8M6YVR9|A0A8M6YVR9_DANRE	A0A8M6YVR9	A0A8M6YVR9_DANRE	gars	749	false	false	Danio rerio	Glycine--tRNA ligase	1:Experimental evidence at protein level	2.67	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|A0A8M6YYI1|A0A8M6YYI1_DANRE	A0A8M6YYI1	A0A8M6YYI1_DANRE	si:dkey-261m9.12	199	false	false	Danio rerio	histone H1-like	1:Experimental evidence at protein level	33.67	1.0000	0.9990	0.00000000000000	13	3	6	21	3	9	6.0070752E8	3.3720188E7	3.07290528E8	N-term(42.0106),N-term(42.0106),N-term(42.0106),N-term(42.0106)		
tr|A0A8M6Z1M4|A0A8M6Z1M4_DANRE	A0A8M6Z1M4	A0A8M6Z1M4_DANRE	LOC570405	242	false	false	Danio rerio	histone H3-like	3:Protein inferred from homology	58.26	1.0000	0.9990	0.00000000000000	31	0	31	47	0	47	6.133287E8	0	6.133287E8	27C(57.0215),5M(15.9949),5M(15.9949),5M(15.9949),5M(15.9949),6M(15.9949),6M(15.9949),6M(15.9949)		
tr|A0A8M6Z292|A0A8M6Z292_DANRE	A0A8M6Z292	A0A8M6Z292_DANRE	nme2b.1	164	false	false	Danio rerio	Nucleoside diphosphate kinase	1:Experimental evidence at protein level	46.34	1.0000	0.9990	0.00000000000000	5	3	5	8	5	8	1.543471E7	1.295626E7	1.543471E7	2C(57.0215),2M(15.9949),4C(57.0215)		
tr|A0A8M6Z2B4|A0A8M6Z2B4_DANRE	A0A8M6Z2B4	A0A8M6Z2B4_DANRE	ckba	385	false	false	Danio rerio	creatine kinase	1:Experimental evidence at protein level	6.23	1.0000	0.9927	0.00027901785714	2	0	0	3	0	0	5700655.0	0	0			
tr|A0A8M6Z3P2|A0A8M6Z3P2_DANRE	A0A8M6Z3P2	A0A8M6Z3P2_DANRE	zgc:153867	209	false	false	Danio rerio	myosin light chain alkali, smooth-muscle isoform isoform X4	1:Experimental evidence at protein level	6.22	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	757654.4	0	757654.4			
tr|A0A8M6Z7Z5|A0A8M6Z7Z5_DANRE	A0A8M6Z7Z5	A0A8M6Z7Z5_DANRE	LOC569982	200	false	false	Danio rerio	histone H1-like	3:Protein inferred from homology	33.00	1.0000	0.9990	0.00000000000000	9	0	9	14	0	14	8.5117216E7	0	8.5117216E7	N-term(42.0106),N-term(42.0106)		tr|A4QN90|A4QN90_DANRE
tr|A0A8M9NZA4|A0A8M9NZA4_DANRE	A0A8M9NZA4	A0A8M9NZA4_DANRE	gnb4a	340	false	false	Danio rerio	guanine nucleotide-binding protein subunit beta-4	1:Experimental evidence at protein level	2.94	1.0000	0.9990	0.00000000000000	2	0	0	1	0	0	1775237.5	0	0			
tr|A0A8M9PEX3|A0A8M9PEX3_DANRE	A0A8M9PEX3	A0A8M9PEX3_DANRE	nsfa	747	false	false	Danio rerio	Vesicle-fusing ATPase	1:Experimental evidence at protein level	1.34	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|A0A8M9PJL9|A0A8M9PJL9_DANRE	A0A8M9PJL9	A0A8M9PJL9_DANRE	dnm1a	854	false	false	Danio rerio	dynamin GTPase	1:Experimental evidence at protein level	2.46	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	0	0	0	10C(57.0215),20C(57.0215)		
tr|A0A8M9PJW6|A0A8M9PJW6_DANRE	A0A8M9PJW6	A0A8M9PJW6_DANRE	wu:fd14a01	1936	false	false	Danio rerio	myosin heavy chain, fast skeletal muscle	1:Experimental evidence at protein level	30.22	1.0000	0.9990	0.00000000000000	63	7	22	71	7	22	8.2514448E7	2466551.0	5.4373292E7	3C(57.0215),5M(15.9949),6M(15.9949),7M(15.9949)		
tr|A0A8M9PKU7|A0A8M9PKU7_DANRE	A0A8M9PKU7	A0A8M9PKU7_DANRE	atp1b2a	293	false	false	Danio rerio	Sodium/potassium-transporting ATPase subunit beta	1:Experimental evidence at protein level	4.10	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0	6C(57.0215)		
tr|A0A8M9PL07|A0A8M9PL07_DANRE	A0A8M9PL07	A0A8M9PL07_DANRE	rabl6b	776	false	false	Danio rerio	rab-like protein 6 isoform X1	4:Protein predicted	1.55	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|A0A8M9PP44|A0A8M9PP44_DANRE	A0A8M9PP44	A0A8M9PP44_DANRE	LOC100538266	178	false	false	Danio rerio	Nucleoside diphosphate kinase	3:Protein inferred from homology	5.62	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	985273.0	0	985273.0			tr|Q6PC37|Q6PC37_DANRE
tr|A0A8M9PQY4|A0A8M9PQY4_DANRE	A0A8M9PQY4	A0A8M9PQY4_DANRE	hcfc1b	1993	false	false	Danio rerio	host cell factor 1	1:Experimental evidence at protein level	1.61	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	4152068.0	0	0			
tr|A0A8M9PR47|A0A8M9PR47_DANRE	A0A8M9PR47	A0A8M9PR47_DANRE	LOC100329813	1938	false	false	Danio rerio	Myosin-7	1:Experimental evidence at protein level	13.83	1.0000	0.9976	0.00000000000000	26	0	0	31	0	0	5.5058136E7	0	0			
tr|A0A8M9PSZ1|A0A8M9PSZ1_DANRE	A0A8M9PSZ1	A0A8M9PSZ1_DANRE	tardbpl	396	false	false	Danio rerio	TAR DNA-binding protein 43	1:Experimental evidence at protein level	5.30	1.0000	0.9990	0.00000000000000	2	1	1	2	1	1	2139271.2	448521.06	448521.06			
tr|A0A8M9PTL3|A0A8M9PTL3_DANRE	A0A8M9PTL3	A0A8M9PTL3_DANRE	si:ch211-243g18.2	458	false	false	Danio rerio	uncharacterized protein LOC559906 isoform X1	1:Experimental evidence at protein level	1.53	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	3.2360556E7	0	0			
tr|A0A8M9PVC1|A0A8M9PVC1_DANRE	A0A8M9PVC1	A0A8M9PVC1_DANRE	celf5a	552	false	false	Danio rerio	CUGBP Elav-like family member 5 isoform X1	3:Protein inferred from homology	1.81	1.0000	0.9980	0.00000000000000	1	0	0	1	0	0	457523.25	0	0			
tr|A0A8M9PVN0|A0A8M9PVN0_DANRE	A0A8M9PVN0	A0A8M9PVN0_DANRE	LOC100537594	1085	false	false	Danio rerio	myosin heavy chain, fast skeletal muscle-like	1:Experimental evidence at protein level	12.81	1.0000	0.9802	0.00161987041037	15	0	0	15	0	0	5.4373292E7	0	0			
tr|A0A8M9PWI4|A0A8M9PWI4_DANRE	A0A8M9PWI4	A0A8M9PWI4_DANRE	atp2b3b	1297	false	false	Danio rerio	Calcium-transporting ATPase	1:Experimental evidence at protein level	1.70	1.0000	0.9990	0.00000000000000	2	0	2	2	0	2	1946498.5	0	1946498.5			
tr|A0A8M9PZU3|A0A8M9PZU3_DANRE	A0A8M9PZU3	A0A8M9PZU3_DANRE	prkacaa	389	false	false	Danio rerio	cAMP-dependent protein kinase	1:Experimental evidence at protein level	3.08	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	1321271.6	0	1321271.6			tr|Q6DBV8|Q6DBV8_DANRE
tr|A0A8M9Q103|A0A8M9Q103_DANRE	A0A8M9Q103	A0A8M9Q103_DANRE	si:ch211-59d13.2	1135	false	false	Danio rerio	solute carrier family 12 member 5 isoform X1	1:Experimental evidence at protein level	3.35	1.0000	0.9990	0.00000000000000	3	2	3	4	2	4	4.0417756E7	438410.84	4.0417756E7	6M(15.9949),7M(15.9949)		
tr|A0A8M9Q636|A0A8M9Q636_DANRE	A0A8M9Q636	A0A8M9Q636_DANRE	tuba7l	468	false	false	Danio rerio	Tubulin alpha chain	1:Experimental evidence at protein level	25.00	1.0000	0.9990	0.00000000000000	12	0	0	16	0	0	5.4619016E7	0	0			
tr|A0A8M9QDP5|A0A8M9QDP5_DANRE	A0A8M9QDP5	A0A8M9QDP5_DANRE	dynll1	137	false	false	Danio rerio	Dynein light chain	1:Experimental evidence at protein level	8.03	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	0	0	0	7C(57.0215)		
tr|A0A8M9QEC8|A0A8M9QEC8_DANRE	A0A8M9QEC8	A0A8M9QEC8_DANRE	myhc3	1937	false	false	Danio rerio	Myosin, heavy polypeptide 1.2, skeletal muscle	3:Protein inferred from homology	35.73	1.0000	0.9990	0.00000000000000	75	0	0	87	0	0	8.2514448E7	0	0			
tr|A0A8M9QF30|A0A8M9QF30_DANRE	A0A8M9QF30	A0A8M9QF30_DANRE	cltcl1	1606	false	false	Danio rerio	Clathrin heavy chain	1:Experimental evidence at protein level	1.25	1.0000	0.9988	0.00000000000000	2	0	0	2	0	0	2280555.0	0	0			
tr|A0A8M9QFE6|A0A8M9QFE6_DANRE	A0A8M9QFE6	A0A8M9QFE6_DANRE	myh11a	1983	false	false	Danio rerio	myosin-11 isoform X1	1:Experimental evidence at protein level	0.45	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	994743.9	0	0			
tr|A0A8M9QGP0|A0A8M9QGP0_DANRE	A0A8M9QGP0	A0A8M9QGP0_DANRE	ntm	380	false	false	Danio rerio	neurotrimin isoform X1	4:Protein predicted	6.05	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0	1M(15.9949)		
