Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
tr|A0A8M3ATS9|A0A8M3ATS9_DANRE	A0A8M3ATS9	A0A8M3ATS9_DANRE	ncam1a	1010	false	false	Danio rerio	neural cell adhesion molecule 1 isoform X1	1:Experimental evidence at protein level	2.57	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	806672.94	806672.94	806672.94	12C(57.0215)		
tr|A0A8M3AWS2|A0A8M3AWS2_DANRE	A0A8M3AWS2	A0A8M3AWS2_DANRE	cltca	1685	false	false	Danio rerio	Clathrin heavy chain	1:Experimental evidence at protein level	0.65	1.0000	0.9990	0.00000000000000	2	0	2	1	0	1	2152811.8	0	2152811.8			
tr|A0A8M3AYX3|A0A8M3AYX3_DANRE	A0A8M3AYX3	A0A8M3AYX3_DANRE	atp6v0a1b	868	false	false	Danio rerio	V-type proton ATPase subunit a	1:Experimental evidence at protein level	2.30	1.0000	0.9990	0.00000000000000	2	1	2	2	1	2	3490276.0	2533082.0	3490276.0			
tr|A0A8M3B3U9|A0A8M3B3U9_DANRE	A0A8M3B3U9	A0A8M3B3U9_DANRE	si:ch1073-153i20.4	201	false	false	Danio rerio	histone H1-like	3:Protein inferred from homology	20.40	1.0000	0.9990	0.00000000000000	7	0	0	8	0	0	2.16036736E8	0	0			
tr|A0A8M6YYI1|A0A8M6YYI1_DANRE	A0A8M6YYI1	A0A8M6YYI1_DANRE	si:dkey-261m9.12	199	false	false	Danio rerio	histone H1-like	1:Experimental evidence at protein level	25.63	1.0000	0.9990	0.00000000000000	8	2	4	13	2	7	2.2805216E8	9480353.0	7.3178624E7	N-term(42.0106),N-term(42.0106),N-term(42.0106)		
tr|A0A8M6Z1M4|A0A8M6Z1M4_DANRE	A0A8M6Z1M4	A0A8M6Z1M4_DANRE	LOC570405	242	false	false	Danio rerio	histone H3-like	3:Protein inferred from homology	43.80	1.0000	0.9990	0.00000000000000	24	0	24	41	0	41	3.61781914E9	0	3.61781914E9	5M(15.9949),5M(15.9949),5M(15.9949),5M(15.9949),6M(15.9949),6M(15.9949),6M(15.9949),6M(15.9949)		
tr|A0A8M6Z2B4|A0A8M6Z2B4_DANRE	A0A8M6Z2B4	A0A8M6Z2B4_DANRE	ckba	385	false	false	Danio rerio	creatine kinase	1:Experimental evidence at protein level	3.38	1.0000	0.9927	0.00027901785714	1	0	0	1	0	0	2278294.8	0	0			
tr|A0A8M6Z7Z5|A0A8M6Z7Z5_DANRE	A0A8M6Z7Z5	A0A8M6Z7Z5_DANRE	LOC569982	200	false	false	Danio rerio	histone H1-like	3:Protein inferred from homology	27.00	1.0000	0.9990	0.00000000000000	8	0	8	9	0	9	9.3062624E7	0	9.3062624E7	3M(15.9949),N-term(42.0106),N-term(42.0106),N-term(42.0106)		tr|A4QN90|A4QN90_DANRE
tr|A0A8M9PDC8|A0A8M9PDC8_DANRE	A0A8M9PDC8	A0A8M9PDC8_DANRE	si:ch211-165e15.1	5908	false	false	Danio rerio	plectin isoform X1	1:Experimental evidence at protein level	0.15	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	2380712.2	2380712.2	2380712.2			
tr|A0A8M9PJW6|A0A8M9PJW6_DANRE	A0A8M9PJW6	A0A8M9PJW6_DANRE	wu:fd14a01	1936	false	false	Danio rerio	myosin heavy chain, fast skeletal muscle	1:Experimental evidence at protein level	6.30	1.0000	0.9990	0.00000000000000	14	0	1	10	0	1	1.1712126E7	0	1673929.5			
tr|A0A8M9PR47|A0A8M9PR47_DANRE	A0A8M9PR47	A0A8M9PR47_DANRE	LOC100329813	1938	false	false	Danio rerio	Myosin-7	1:Experimental evidence at protein level	1.60	1.0000	0.9976	0.00000000000000	4	0	0	3	0	0	9637635.0	0	0			
tr|A0A8M9PTL3|A0A8M9PTL3_DANRE	A0A8M9PTL3	A0A8M9PTL3_DANRE	si:ch211-243g18.2	458	false	false	Danio rerio	uncharacterized protein LOC559906 isoform X1	1:Experimental evidence at protein level	1.53	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	2950433.2	0	0			
tr|A0A8M9PVN0|A0A8M9PVN0_DANRE	A0A8M9PVN0	A0A8M9PVN0_DANRE	LOC100537594	1085	false	false	Danio rerio	myosin heavy chain, fast skeletal muscle-like	1:Experimental evidence at protein level	1.94	1.0000	0.9802	0.00161987041037	2	0	0	1	0	0	1894914.0	0	0			
tr|A0A8M9Q103|A0A8M9Q103_DANRE	A0A8M9Q103	A0A8M9Q103_DANRE	si:ch211-59d13.2	1135	false	false	Danio rerio	solute carrier family 12 member 5 isoform X1	1:Experimental evidence at protein level	0.97	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	953021.1	0	953021.1			
tr|A0A8M9Q636|A0A8M9Q636_DANRE	A0A8M9Q636	A0A8M9Q636_DANRE	tuba7l	468	false	false	Danio rerio	Tubulin alpha chain	1:Experimental evidence at protein level	22.44	1.0000	0.9990	0.00000000000000	8	0	0	8	0	0	2.784719E7	0	0			
tr|A0A8M9QEC8|A0A8M9QEC8_DANRE	A0A8M9QEC8	A0A8M9QEC8_DANRE	myhc3	1937	false	false	Danio rerio	Myosin, heavy polypeptide 1.2, skeletal muscle	3:Protein inferred from homology	6.92	1.0000	0.9990	0.00000000000000	17	0	0	11	0	0	2.1868768E7	0	0			
tr|A0A8N7TBR8|A0A8N7TBR8_DANRE	A0A8N7TBR8	A0A8N7TBR8_DANRE	si:dkey-222f2.1	438	false	false	Danio rerio	keratin, type II cytoskeletal 8 isoform X1	1:Experimental evidence at protein level	5.94	1.0000	0.9989	0.00000000000000	3	0	0	3	0	0	2662747.5	0	0			
tr|A2AWE1|A2AWE1_DANRE	A2AWE1	A2AWE1_DANRE	hm:zehl0637	199	false	false	Danio rerio	Peroxiredoxin-1	1:Experimental evidence at protein level	23.62	1.0000	0.9990	0.00000000000000	4	0	2	5	0	2	5827686.0	0	1773123.5			
tr|A2BGX6|A2BGX6_DANRE	A2BGX6	A2BGX6_DANRE	myhc4	1935	false	false	Danio rerio	Myosin heavy chain 4	1:Experimental evidence at protein level	7.44	1.0000	0.9973	0.00000000000000	18	0	0	12	0	0	2.1868768E7	0	0			
tr|A2BHA3|A2BHA3_DANRE	A2BHA3	A2BHA3_DANRE	CK-M	381	false	false	Danio rerio	creatine kinase	1:Experimental evidence at protein level	3.41	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	2278294.8	0	0			
tr|A8E5J9|A8E5J9_DANRE	A8E5J9	A8E5J9_DANRE	ckmt2	413	false	false	Danio rerio	creatine kinase	1:Experimental evidence at protein level	5.08	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1013055.6	0	0			
tr|A8E5L0|A8E5L0_DANRE	A8E5L0	A8E5L0_DANRE	zgc:64204	380	false	false	Danio rerio	creatine kinase	1:Experimental evidence at protein level	3.42	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	2278294.8	0	0			
tr|A8KBJ5|A8KBJ5_DANRE	A8KBJ5	A8KBJ5_DANRE	si:ch211-113a14.27	136	false	false	Danio rerio	Histone H3	1:Experimental evidence at protein level	53.68	1.0000	0.9990	0.00000000000000	9	1	1	8	1	1	2.01887002E9	0	0	27C(57.0215)		
tr|A8WGC6|A8WGC6_DANRE	A8WGC6	A8WGC6_DANRE	atp5b	517	false	false	Danio rerio	ATP synthase subunit beta	1:Experimental evidence at protein level	24.76	1.0000	0.9990	0.00000000000000	9	9	9	10	10	10	7540116.0	7540116.0	7540116.0	2M(15.9949)		
tr|B0JYH6|B0JYH6_DANRE	B0JYH6	B0JYH6_DANRE	pvrl1b	541	false	false	Danio rerio	Nectin 1b	1:Experimental evidence at protein level	3.70	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	807640.2	807640.2	807640.2			
tr|B0S5B9|B0S5B9_DANRE	B0S5B9	B0S5B9_DANRE	syp	294	false	false	Danio rerio	Synaptophysin a	1:Experimental evidence at protein level	4.08	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	911990.8	911990.8	911990.8	11C(57.0215)		
tr|B0S730|B0S730_DANRE	B0S730	B0S730_DANRE	wu:fj78b08	298	false	false	Danio rerio	ADP/ATP translocase	1:Experimental evidence at protein level	2.68	1.0000	0.9990	0.00000000000000	2	0	0	1	0	0	279829.6	0	0			
tr|B3DFN3|B3DFN3_DANRE	B3DFN3	B3DFN3_DANRE	fc15d06	583	false	false	Danio rerio	Lamin-B2	1:Experimental evidence at protein level	12.52	1.0000	0.9990	0.00000000000000	6	5	6	6	5	6	6653783.0	6095124.0	6653783.0			
tr|B3DKC5|B3DKC5_DANRE	B3DKC5	B3DKC5_DANRE	cb948	659	false	false	Danio rerio	Lamin A	1:Experimental evidence at protein level	2.58	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0	5M(15.9949)		
tr|B6IDE1|B6IDE1_DANRE	B6IDE1	B6IDE1_DANRE	smyhc2	1939	false	false	Danio rerio	slow Myosin heavy chain 2	1:Experimental evidence at protein level	1.60	1.0000	0.9990	0.00000000000000	4	0	0	3	0	0	9637635.0	0	0			
tr|B8A516|B8A516_DANRE	B8A516	B8A516_DANRE	fb22g06	449	false	false	Danio rerio	Tubulin alpha chain	1:Experimental evidence at protein level	32.96	1.0000	0.9990	0.00000000000000	12	0	1	13	0	1	3.9870536E7	0	8078540.5			
tr|B8A568|B8A568_DANRE	B8A568	B8A568_DANRE	myhz1.1	1937	false	false	Danio rerio	Myosin, heavy polypeptide 1.1, skeletal muscle	1:Experimental evidence at protein level	6.92	1.0000	0.9990	0.00000000000000	17	0	0	11	0	0	2.1868768E7	0	0			
tr|B8A569|B8A569_DANRE	B8A569	B8A569_DANRE	ns:zf-e68	1937	false	false	Danio rerio	Myosin, heavy polypeptide 1.3, skeletal muscle	1:Experimental evidence at protein level	6.92	1.0000	0.9990	0.00000000000000	15	0	4	11	0	3	2.1868768E7	0	3191032.0	9M(15.9949)		
tr|E7F354|E7F354_DANRE	E7F354	E7F354_DANRE	ywhag2	247	false	false	Danio rerio	14-3-3 protein gamma-1	1:Experimental evidence at protein level	3.24	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	3957644.5	0	0			
tr|E9QF07|E9QF07_DANRE	E9QF07	E9QF07_DANRE	myh7bb	1935	false	false	Danio rerio	Myosin, heavy chain 7B, cardiac muscle, beta b	3:Protein inferred from homology	1.03	1.0000	0.9946	0.00000000000000	3	0	0	2	0	0	5496689.0	0	0			
tr|F1Q7N8|F1Q7N8_DANRE	F1Q7N8	F1Q7N8_DANRE	si:dkey-28b4.8	1056	false	false	Danio rerio	Calcium-transporting ATPase	1:Experimental evidence at protein level	2.84	1.0000	0.9990	0.00000000000000	2	0	0	2	0	0	1646028.0	0	0			
tr|F1QFV6|F1QFV6_DANRE	F1QFV6	F1QFV6_DANRE	rpl28l	138	false	false	Danio rerio	60S ribosomal protein L28	1:Experimental evidence at protein level	7.97	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	233650.48	233650.48	233650.48	N-term(42.0106)		
tr|F1QHC4|F1QHC4_DANRE	F1QHC4	F1QHC4_DANRE	lmnb1	588	false	false	Danio rerio	Lamin B1	1:Experimental evidence at protein level	1.19	1.0000	0.9990	0.00000000000000	3	2	2	1	0	0	4477248.0	2595775.0	2595775.0			
tr|F1QNF2|F1QNF2_DANRE	F1QNF2	F1QNF2_DANRE	cbx3a	177	false	false	Danio rerio	Chromobox homolog 3a (HP1 gamma homolog, Drosophila)	4:Protein predicted	6.78	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	6017182.5	6017182.5	6017182.5			
tr|F1QV31|F1QV31_DANRE	F1QV31	F1QV31_DANRE	ckii	566	false	false	Danio rerio	keratin 5	1:Experimental evidence at protein level	6.54	1.0000	0.9990	0.00000000000000	6	0	0	7	0	0	2.4107224E7	0	0			
tr|F1QVX3|F1QVX3_DANRE	F1QVX3	F1QVX3_DANRE	myhb	1937	false	false	Danio rerio	Myosin, heavy chain b	1:Experimental evidence at protein level	3.15	1.0000	0.9990	0.00000000000000	9	0	8	6	0	6	1.1712126E7	0	1.1712126E7			
tr|F1QZW1|F1QZW1_DANRE	F1QZW1	F1QZW1_DANRE	myh7	1938	false	false	Danio rerio	Myosin heavy chain 7	1:Experimental evidence at protein level	1.19	1.0000	0.9988	0.00000000000000	3	0	0	2	0	0	8100229.5	0	0			
tr|F1R6C7|F1R6C7_DANRE	F1R6C7	F1R6C7_DANRE	myha	1933	false	false	Danio rerio	Myosin, heavy chain a	3:Protein inferred from homology	6.93	1.0000	0.9982	0.00000000000000	15	0	0	11	0	0	2.1868768E7	0	0			
tr|F1R9V3|F1R9V3_DANRE	F1R9V3	F1R9V3_DANRE	hspa8b	647	false	false	Danio rerio	Heat shock protein family A (Hsp70) member 8b	3:Protein inferred from homology	1.70	1.0000	0.9990	0.00000000000000	2	0	0	1	0	0	1063260.5	0	0			
tr|F1RCB6|F1RCB6_DANRE	F1RCB6	F1RCB6_DANRE	actc1a	377	false	false	Danio rerio	Actin alpha cardiac muscle 1a	1:Experimental evidence at protein level	25.20	1.0000	0.9990	0.00000000000000	9	0	2	9	0	1	5.399628E7	0	2893367.0			
tr|F8W442|F8W442_DANRE	F8W442	F8W442_DANRE	gnao1a	354	false	false	Danio rerio	Guanine nucleotide-binding protein (G protein), alpha-activating activity polypeptide O, a	4:Protein predicted	6.78	1.0000	0.9990	0.00000000000000	3	1	2	2	1	1	6482302.0	424160.53	2032498.4	10C(57.0215)		
tr|M1EVR1|M1EVR1_DANRE	M1EVR1	M1EVR1_DANRE	SLC12A5	1117	false	false	Danio rerio	Potassium/chloride cotransporter kcc2	2:Experimental evidence at transcript level	0.98	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	953021.1	0	0			
tr|Q05AL9|Q05AL9_DANRE	Q05AL9	Q05AL9_DANRE	wu:fa91c11	431	false	false	Danio rerio	Zgc:153629	1:Experimental evidence at protein level	6.26	1.0000	0.9990	0.00000000000000	3	0	1	3	0	1	3.730456E7	0	3887550.8			
tr|Q08BA1|Q08BA1_DANRE	Q08BA1	Q08BA1_DANRE	atp5a1	551	false	false	Danio rerio	ATP synthase subunit alpha	1:Experimental evidence at protein level	11.62	1.0000	0.9990	0.00000000000000	7	7	7	4	4	4	1935345.6	1935345.6	1935345.6	3C(57.0215)		
tr|Q1LUD3|Q1LUD3_DANRE	Q1LUD3	Q1LUD3_DANRE	rcv2b	191	false	false	Danio rerio	Recoverin 3	1:Experimental evidence at protein level	9.42	1.0000	0.9990	0.00000000000000	1	1	1	2	2	2	0	0	0			
tr|Q1LXJ7|Q1LXJ7_DANRE	Q1LXJ7	Q1LXJ7_DANRE	cyt1l	429	false	false	Danio rerio	type I cytokeratin, enveloping layer, like	1:Experimental evidence at protein level	1.63	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	2950433.2	0	0			
tr|Q32PT3|Q32PT3_DANRE	Q32PT3	Q32PT3_DANRE	zgc:123215	213	false	false	Danio rerio	Zgc:123215	1:Experimental evidence at protein level	27.23	1.0000	0.9990	0.00000000000000	8	8	8	8	8	8	2.006891E7	2.006891E7	2.006891E7	10C(57.0215),11C(57.0215)		
tr|Q3B732|Q3B732_DANRE	Q3B732	Q3B732_DANRE	zgc:123210	76	false	false	Danio rerio	High mobility group nucleosomal-binding domain 2	1:Experimental evidence at protein level	17.11	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1.1322733E7	1.1322733E7	1.1322733E7			
tr|Q4KMI7|Q4KMI7_DANRE	Q4KMI7	Q4KMI7_DANRE	actc	377	false	false	Danio rerio	Actin, alpha 1b, skeletal muscle	1:Experimental evidence at protein level	25.20	1.0000	0.9990	0.00000000000000	9	0	1	9	0	1	3.7956548E7	0	2344524.0			
tr|Q4KMK4|Q4KMK4_DANRE	Q4KMK4	Q4KMK4_DANRE	wu:fj35g11	1023	false	false	Danio rerio	Sodium/potassium-transporting ATPase subunit alpha	1:Experimental evidence at protein level	5.38	1.0000	0.9990	0.00000000000000	5	0	0	4	0	0	9944277.0	0	0			
tr|Q4V914|Q4V914_DANRE	Q4V914	Q4V914_DANRE	zgc:114051	367	false	false	Danio rerio	Core histone macro-H2A	1:Experimental evidence at protein level	8.17	1.0000	0.9990	0.00000000000000	4	2	4	3	1	3	1.854457E7	7900583.5	1.854457E7			
tr|Q4VBI6|Q4VBI6_DANRE	Q4VBI6	Q4VBI6_DANRE	tubb2a	449	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	23.16	1.0000	0.9990	0.00000000000000	10	0	0	12	0	0	1.7754264E7	0	0			
tr|Q4VBU7|Q4VBU7_DANRE	Q4VBU7	Q4VBU7_DANRE	zgc:114165	141	false	false	Danio rerio	Cytochrome c oxidase subunit 5A, mitochondrial	1:Experimental evidence at protein level	19.15	1.0000	0.9990	0.00000000000000	2	1	2	2	1	2	3517092.5	1564852.0	3517092.5			
tr|Q503M9|Q503M9_DANRE	Q503M9	Q503M9_DANRE	zgc:110425	195	false	false	Danio rerio	Zgc:110425	1:Experimental evidence at protein level	18.46	1.0000	0.9989	0.00000000000000	6	1	1	8	1	1	1.94656496E8	1.4356015E7	1.4356015E7			
tr|Q52PJ7|Q52PJ7_DANRE	Q52PJ7	Q52PJ7_DANRE	CRMP-5a	564	false	false	Danio rerio	Collapsin response mediator protein 5.1	1:Experimental evidence at protein level	1.24	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	0	0	0			
tr|Q52PJ8|Q52PJ8_DANRE	Q52PJ8	Q52PJ8_DANRE	crmp5.2	568	false	false	Danio rerio	Collapsin response mediator protein 5.2	1:Experimental evidence at protein level	1.23	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	0	0	0			
tr|Q567E8|Q567E8_DANRE	Q567E8	Q567E8_DANRE	zgc:112098	377	false	false	Danio rerio	Acta1a protein	2:Experimental evidence at transcript level	25.20	1.0000	0.9990	0.00000000000000	9	0	0	9	0	0	3.7956548E7	0	0			
tr|Q567N5|Q567N5_DANRE	Q567N5	Q567N5_DANRE	wu:fa93h05	265	false	false	Danio rerio	60S ribosomal protein L6	1:Experimental evidence at protein level	4.15	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	3931066.8	3931066.8	3931066.8			
tr|Q568D0|Q568D0_DANRE	Q568D0	Q568D0_DANRE	histh1l	201	false	false	Danio rerio	Zgc:110380	1:Experimental evidence at protein level	26.87	1.0000	0.9990	0.00000000000000	7	7	7	10	10	10	8.9112384E7	8.9112384E7	8.9112384E7	N-term(42.0106),N-term(42.0106),N-term(42.0106)		
tr|Q568U3|Q568U3_DANRE	Q568U3	Q568U3_DANRE	si:dkeyp-113d7.5	430	false	false	Danio rerio	Zgc:109868	1:Experimental evidence at protein level	1.63	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	2950433.2	0	0			
tr|Q5CZQ1|Q5CZQ1_DANRE	Q5CZQ1	Q5CZQ1_DANRE	im:7138781	255	false	false	Danio rerio	Tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide 2	1:Experimental evidence at protein level	3.14	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	3957644.5	0	0			
tr|Q5RG12|Q5RG12_DANRE	Q5RG12	Q5RG12_DANRE	hsp90a2	734	false	false	Danio rerio	Heat shock protein 90-alpha 2	1:Experimental evidence at protein level	1.91	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	2338765.5	0	0			
tr|Q5RGB5|Q5RGB5_DANRE	Q5RGB5	Q5RGB5_DANRE	rab3a	220	false	false	Danio rerio	Ras-related protein Rab-3	1:Experimental evidence at protein level	8.64	1.0000	0.9990	0.00000000000000	2	1	2	2	1	2	2458035.5	848363.8	2458035.5	6C(57.0215)		
tr|Q5TZ27|Q5TZ27_DANRE	Q5TZ27	Q5TZ27_DANRE	syt1	419	false	false	Danio rerio	Synaptotagmin	1:Experimental evidence at protein level	3.10	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1364232.8	1364232.8	1364232.8			
tr|Q642Z0|Q642Z0_DANRE	Q642Z0	Q642Z0_DANRE	cb279	994	false	false	Danio rerio	Calcium-transporting ATPase	1:Experimental evidence at protein level	3.02	1.0000	0.9990	0.00000000000000	2	0	2	2	0	2	1646028.0	0	1646028.0	10C(57.0215),11C(57.0215)		
tr|Q66IB6|Q66IB6_DANRE	Q66IB6	Q66IB6_DANRE	hmgb2	214	false	false	Danio rerio	High mobility group box 2B	1:Experimental evidence at protein level	27.10	1.0000	0.9990	0.00000000000000	6	6	6	4	4	4	6555112.0	6555112.0	6555112.0	10C(57.0215),10C(57.0215),11C(57.0215)		
tr|Q6DC49|Q6DC49_DANRE	Q6DC49	Q6DC49_DANRE	tuba8l3a	450	false	false	Danio rerio	Tubulin alpha chain	2:Experimental evidence at transcript level	27.33	1.0000	0.9990	0.00000000000000	10	0	2	10	0	2	3.8661072E7	0	6869077.0	2M(15.9949),4C(57.0215),5C(57.0215),3C(57.0215)		
tr|Q6DGJ6|Q6DGJ6_DANRE	Q6DGJ6	Q6DGJ6_DANRE	prdx1	197	false	false	Danio rerio	Peroxiredoxin-1	1:Experimental evidence at protein level	40.61	1.0000	0.9990	0.00000000000000	6	4	6	8	5	8	6703516.5	3547687.2	6703516.5			
tr|Q6DGV5|Q6DGV5_DANRE	Q6DGV5	Q6DGV5_DANRE	zgc:92757	201	false	false	Danio rerio	RAB10, member RAS oncogene family	1:Experimental evidence at protein level	5.47	1.0000	0.9989	0.00000000000000	1	0	0	1	0	0	1609671.8	0	0			
tr|Q6DH07|Q6DH07_DANRE	Q6DH07	Q6DH07_DANRE	arr3l	357	false	false	Danio rerio	Arrestin 3, retinal (X-arrestin), like	1:Experimental evidence at protein level	7.56	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	2953316.0	2953316.0	2953316.0			
tr|Q6DHB6|Q6DHB6_DANRE	Q6DHB6	Q6DHB6_DANRE	wu:fa97a07	466	false	false	Danio rerio	Zgc:92533	1:Experimental evidence at protein level	1.50	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	2950433.2	0	0			
tr|Q6DHJ0|Q6DHJ0_DANRE	Q6DHJ0	Q6DHJ0_DANRE	sfrs5b	285	false	false	Danio rerio	Serine and arginine-rich-splicing factor 5b	1:Experimental evidence at protein level	3.16	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1108956.2	0	0			
tr|Q6DHJ2|Q6DHJ2_DANRE	Q6DHJ2	Q6DHJ2_DANRE	rab3a	220	false	false	Danio rerio	Ras-related protein Rab-3	1:Experimental evidence at protein level	5.00	1.0000	0.9986	0.00000000000000	1	0	0	1	0	0	1609671.8	0	0			
tr|Q6DRN7|Q6DRN7_DANRE	Q6DRN7	Q6DRN7_DANRE	zgc:111817	139	false	false	Danio rerio	60S ribosomal protein L14	1:Experimental evidence at protein level	8.63	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	582561.06	582561.06	582561.06			
tr|Q6IQL9|Q6IQL9_DANRE	Q6IQL9	Q6IQL9_DANRE	actc2	377	false	false	Danio rerio	Novel actin protein	2:Experimental evidence at transcript level	25.20	1.0000	0.9990	0.00000000000000	9	0	0	9	0	0	3.7956548E7	0	0			
tr|Q6IQP4|Q6IQP4_DANRE	Q6IQP4	Q6IQP4_DANRE	rap1a	185	false	false	Danio rerio	small monomeric GTPase	1:Experimental evidence at protein level	5.95	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	723817.44	0	723817.44			
tr|Q6IQX1|Q6IQX1_DANRE	Q6IQX1	Q6IQX1_DANRE	sb:cb38	1935	false	false	Danio rerio	Myosin, heavy polypeptide 2, fast muscle-specific	1:Experimental evidence at protein level	7.44	1.0000	0.9990	0.00000000000000	18	0	4	12	0	2	2.1868768E7	0	1.5220172E7			
tr|Q6NW90|Q6NW90_DANRE	Q6NW90	Q6NW90_DANRE	Tubb5	444	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	28.83	1.0000	0.9990	0.00000000000000	12	0	3	14	0	3	2.2888192E7	0	1.1493617E7	23C(57.0215)		
tr|Q6NWC1|Q6NWC1_DANRE	Q6NWC1	Q6NWC1_DANRE	VDAC1	283	false	false	Danio rerio	Vdac1 protein	1:Experimental evidence at protein level	45.58	1.0000	0.9990	0.00000000000000	10	10	10	9	9	9	1.4917083E7	1.4917083E7	1.4917083E7	N-term(42.0106)		
tr|Q6NWC3|Q6NWC3_DANRE	Q6NWC3	Q6NWC3_DANRE	fc94f01	280	false	false	Danio rerio	40S ribosomal protein S2	1:Experimental evidence at protein level	3.93	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	998314.1	998314.1	998314.1			
tr|Q6NWI0|Q6NWI0_DANRE	Q6NWI0	Q6NWI0_DANRE	tuba8l	449	false	false	Danio rerio	Tubulin alpha chain	1:Experimental evidence at protein level	16.26	1.0000	0.9990	0.00000000000000	5	0	0	5	0	0	8853166.0	0	0			
tr|Q6NX10|Q6NX10_DANRE	Q6NX10	Q6NX10_DANRE	fa22e07	298	false	false	Danio rerio	ADP/ATP translocase	1:Experimental evidence at protein level	5.70	1.0000	0.9989	0.00000000000000	3	0	0	2	0	0	950213.9	0	0			
tr|Q6NX86|Q6NX86_DANRE	Q6NX86	Q6NX86_DANRE	HMGB1	205	false	false	Danio rerio	High mobility group box 1a	1:Experimental evidence at protein level	15.61	1.0000	0.9990	0.00000000000000	3	3	3	4	4	4	7631563.5	7631563.5	7631563.5	10C(57.0215),10C(57.0215)		
tr|Q6NYF7|Q6NYF7_DANRE	Q6NYF7	Q6NYF7_DANRE	atp5j	112	false	false	Danio rerio	ATP synthase-coupling factor 6, mitochondrial	1:Experimental evidence at protein level	12.50	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|Q6NYV3|Q6NYV3_DANRE	Q6NYV3	Q6NYV3_DANRE	zgc:65861	199	false	false	Danio rerio	H1.0 linker histone	1:Experimental evidence at protein level	27.64	1.0000	0.9990	0.00000000000000	5	4	5	5	4	5	1.623853E7	8630983.0	1.623853E7	N-term(42.0106)		
tr|Q6NZT9|Q6NZT9_DANRE	Q6NZT9	Q6NZT9_DANRE	zgc:55876	220	false	false	Danio rerio	Serine and arginine-rich-splicing factor 2b	1:Experimental evidence at protein level	3.64	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1533009.4	0	0			
tr|Q6P025|Q6P025_DANRE	Q6P025	Q6P025_DANRE	gnb3	338	false	false	Danio rerio	Gnb3 protein	1:Experimental evidence at protein level	2.96	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|Q6P102|Q6P102_DANRE	Q6P102	Q6P102_DANRE	hm:zehn0976	245	false	false	Danio rerio	Tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide-like	1:Experimental evidence at protein level	3.27	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	3957644.5	0	0			
tr|Q6P271|Q6P271_DANRE	Q6P271	Q6P271_DANRE	atp1a3b	1023	false	false	Danio rerio	Sodium/potassium-transporting ATPase subunit alpha	1:Experimental evidence at protein level	6.26	1.0000	0.9990	0.00000000000000	6	1	6	5	1	5	1.0217255E7	1118541.0	1.0217255E7	5C(57.0215),7C(57.0215),9C(57.0215)		
