Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
tr|Q6NYQ7|Q6NYQ7_DANRE	Q6NYQ7	Q6NYQ7_DANRE	wu:fa20d10	1079	false	false	Danio rerio	proton-translocating NAD(P)(+) transhydrogenase	1:Experimental evidence at protein level	1.67	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	605564.3	605564.3	605564.3			
tr|Q6P025|Q6P025_DANRE	Q6P025	Q6P025_DANRE	gnb3	338	false	false	Danio rerio	Gnb3 protein	1:Experimental evidence at protein level	15.98	1.0000	0.9990	0.00000000000000	3	3	3	3	3	3	4597785.5	4597785.5	4597785.5	16C(57.0215),16C(57.0215),7C(57.0215)		
tr|Q6P1J5|Q6P1J5_DANRE	Q6P1J5	Q6P1J5_DANRE	fk58f09	159	false	false	Danio rerio	ATP synthase F1 subunit delta	1:Experimental evidence at protein level	18.24	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1428632.6	1428632.6	1428632.6			
tr|Q6P271|Q6P271_DANRE	Q6P271	Q6P271_DANRE	atp1a3b	1023	false	false	Danio rerio	Sodium/potassium-transporting ATPase subunit alpha	1:Experimental evidence at protein level	1.47	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	1061113.6	0	1061113.6	9C(57.0215)		
tr|Q6P5M9|Q6P5M9_DANRE	Q6P5M9	Q6P5M9_DANRE	tubb2c	445	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	8.99	1.0000	0.9990	0.00000000000000	3	0	1	3	0	1	1832025.8	0	256137.64			
tr|Q6P972|Q6P972_DANRE	Q6P972	Q6P972_DANRE	zgc:73108	451	false	false	Danio rerio	Tubulin alpha chain	1:Experimental evidence at protein level	18.85	1.0000	0.9990	0.00000000000000	6	0	4	6	0	4	3786023.2	0	2601278.0			
tr|Q6PC13|Q6PC13_DANRE	Q6PC13	Q6PC13_DANRE	phb2	302	false	false	Danio rerio	Prohibitin	1:Experimental evidence at protein level	7.95	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	742928.56	742928.56	742928.56			
tr|Q6PC53|Q6PC53_DANRE	Q6PC53	Q6PC53_DANRE	ppial	164	false	false	Danio rerio	Peptidyl-prolyl cis-trans isomerase	1:Experimental evidence at protein level	8.54	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	594794.6	594794.6	594794.6			
tr|Q6PC95|Q6PC95_DANRE	Q6PC95	Q6PC95_DANRE	zgc:73046	449	false	false	Danio rerio	Tubulin alpha chain	1:Experimental evidence at protein level	13.59	1.0000	0.9989	0.00000000000000	4	0	0	4	0	0	2692916.8	0	0			
tr|Q6PE34|Q6PE34_DANRE	Q6PE34	Q6PE34_DANRE	fj33a08	444	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	4.95	1.0000	0.9990	0.00000000000000	2	1	1	2	1	1	1059433.5	0	0			
tr|Q6PHE4|Q6PHE4_DANRE	Q6PHE4	Q6PHE4_DANRE	krtt1c6	405	false	false	Danio rerio	Zgc:77517	1:Experimental evidence at protein level	2.22	1.0000	0.9990	0.00000000000000	1	1	1	2	2	2	0	0	0	3M(15.9949)		
tr|Q6TGS5|Q6TGS5_DANRE	Q6TGS5	Q6TGS5_DANRE	zgc:76934	449	false	false	Danio rerio	Tubulin alpha chain	1:Experimental evidence at protein level	6.68	1.0000	0.9990	0.00000000000000	3	1	1	2	0	0	6.702828E7	6.548766E7	6.548766E7			
tr|Q6TNT8|Q6TNT8_DANRE	Q6TNT8	Q6TNT8_DANRE	gnai2l	355	false	false	Danio rerio	Guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2	1:Experimental evidence at protein level	3.10	1.0000	0.9985	0.00000000000000	1	0	0	1	0	0	803564.9	0	0			
tr|Q7SXA3|Q7SXA3_DANRE	Q7SXA3	Q7SXA3_DANRE	zgc:66168	156	false	false	Danio rerio	Ubiquitin-40S ribosomal protein S27a	1:Experimental evidence at protein level	30.13	1.0000	0.9990	0.00000000000000	4	0	4	4	0	4	8439198.0	0	8439198.0			
tr|Q7SZP4|Q7SZP4_DANRE	Q7SZP4	Q7SZP4_DANRE	cb126	562	false	false	Danio rerio	Zgc:65851	1:Experimental evidence at protein level	1.42	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	994010.2	0	0			
tr|Q7T3D3|Q7T3D3_DANRE	Q7T3D3	Q7T3D3_DANRE	zgc:63957	354	false	false	Danio rerio	Guanine nucleotide-binding protein (G protein), alpha-inhibiting activity polypeptide 1	1:Experimental evidence at protein level	3.11	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	803564.9	0	0			
tr|Q7ZUP6|Q7ZUP6_DANRE	Q7ZUP6	Q7ZUP6_DANRE	zgc:55485	449	false	false	Danio rerio	Isocitrate dehydrogenase [NADP]	1:Experimental evidence at protein level	2.45	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	275887.16	275887.16	275887.16			
tr|Q7ZVI6|Q7ZVI6_DANRE	Q7ZVI6	Q7ZVI6_DANRE	fa93f03	450	false	false	Danio rerio	Tubulin alpha chain	1:Experimental evidence at protein level	18.67	1.0000	0.9990	0.00000000000000	6	0	0	6	0	0	3786023.2	0	0			
tr|Q7ZW01|Q7ZW01_DANRE	Q7ZW01	Q7ZW01_DANRE	fd02b12	445	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	8.99	1.0000	0.9990	0.00000000000000	3	0	0	3	0	0	1832025.8	0	0			
tr|Q8AWD0|Q8AWD0_DANRE	Q8AWD0	Q8AWD0_DANRE	wu:fa01a08	283	false	false	Danio rerio	Vdac2 protein	1:Experimental evidence at protein level	11.31	1.0000	0.9990	0.00000000000000	3	3	3	2	2	2	1649206.0	1649206.0	1649206.0	N-term(42.0106)		
tr|Q8JHI0|Q8JHI0_DANRE	Q8JHI0	Q8JHI0_DANRE	SLC25A5	298	false	false	Danio rerio	ADP/ATP translocase	1:Experimental evidence at protein level	18.46	1.0000	0.9990	0.00000000000000	3	2	3	3	2	3	5025782.5	3757751.0	5025782.5	18C(57.0215),2M(15.9949),2M(15.9949)		
tr|Q90WX5|Q90WX5_DANRE	Q90WX5	Q90WX5_DANRE	gnat2	354	false	false	Danio rerio	Cone transducin alpha subunit	1:Experimental evidence at protein level	7.06	1.0000	0.9990	0.00000000000000	2	1	2	2	1	2	1461074.2	657509.3	1461074.2			
tr|Q9DEU1|Q9DEU1_DANRE	Q9DEU1	Q9DEU1_DANRE	zgc:92351	1025	false	false	Danio rerio	Sodium/potassium-transporting ATPase subunit alpha	1:Experimental evidence at protein level	1.46	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1061113.6	0	0			
tr|Q9DGL6|Q9DGL6_DANRE	Q9DGL6	Q9DGL6_DANRE	atp1a1	1028	false	false	Danio rerio	Sodium/potassium-transporting ATPase subunit alpha	1:Experimental evidence at protein level	1.46	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1061113.6	0	0			
tr|Q9PWD8|Q9PWD8_DANRE	Q9PWD8	Q9PWD8_DANRE	wu:fa03a08	429	false	false	Danio rerio	Type I cytokeratin	1:Experimental evidence at protein level	1.63	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1.6418993E7	0	0			
tr|Q9YHX5|Q9YHX5_DANRE	Q9YHX5	Q9YHX5_DANRE	cb28	455	false	false	Danio rerio	Vimentin	1:Experimental evidence at protein level	3.96	1.0000	0.9990	0.00000000000000	2	0	1	2	0	1	619942.25	0	0			
tr|R4GE15|R4GE15_DANRE	R4GE15	R4GE15_DANRE	si:ch211-113a14.29	124	false	false	Danio rerio	Histone H2B	3:Protein inferred from homology	36.29	1.0000	0.9990	0.00000000000000	5	0	5	8	0	8	5.8042196E7	0	5.8042196E7	2M(15.9949),2M(15.9949)		
tr|Q08C80|Q08C80_DANRE	Q08C80	Q08C80_DANRE	fj41e11	444	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	11.04	0.9998	0.9979	0.00000000000000	3	0	0	3	0	0	4573774.0	0	0			
tr|A0A8M1Q6T5|A0A8M1Q6T5_DANRE	A0A8M1Q6T5	A0A8M1Q6T5_DANRE	si:ch211-113a14.18	199	false	false	Danio rerio	histone H1-like	3:Protein inferred from homology	18.59	0.9997	0.9989	0.00000000000000	4	0	1	5	0	1	4961357.5	0	963795.7			tr|A0A8N7TAZ2|A0A8N7TAZ2_DANRE, tr|A0A8N7UY69|A0A8N7UY69_DANRE
tr|A0A8N7T6V1|A0A8N7T6V1_DANRE	A0A8N7T6V1	A0A8N7T6V1_DANRE	si:dkey-183i3.5	650	false	false	Danio rerio	thread biopolymer filament subunit alpha	1:Experimental evidence at protein level	1.08	0.9994	0.9953	0.00000000000000	1	0	0	1	0	0	2375797.0	0	0			
sp|Q15323|K1H1_HUMAN	Q15323	K1H1_HUMAN	KRT31	416	false	false	Homo sapiens	Keratin, type I cuticular Ha1	1:Experimental evidence at protein level	1.68	0.9988	0.9987	0.00000000000000	1	0	0	1	0	0	1.6418993E7	0	0			
sp|Q14532|K1H2_HUMAN	Q14532	K1H2_HUMAN	KRT32	448	false	false	Homo sapiens	Keratin, type I cuticular Ha2	1:Experimental evidence at protein level	1.56	0.9986	0.9733	0.00342736620090	2	0	1	1	0	0	1.7637558E7	0	1218564.6			
tr|Q7ZWI5|Q7ZWI5_DANRE	Q7ZWI5	Q7ZWI5_DANRE	gnai2	347	false	false	Danio rerio	Guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2	1:Experimental evidence at protein level	3.17	0.9983	0.9982	0.00000000000000	1	0	0	1	0	0	803564.9	0	0			
tr|A2RV44|A2RV44_DANRE	A2RV44	A2RV44_DANRE	wu:fb58f07	486	false	false	Danio rerio	Zgc:158846 protein	2:Experimental evidence at transcript level	6.17	0.9978	0.9490	0.00907944514502	4	1	1	4	1	1	3.0093972E7	0	0			
tr|A8WFS0|A8WFS0_DANRE	A8WFS0	A8WFS0_DANRE	LOC560210	643	false	false	Danio rerio	LOC560210 protein	2:Experimental evidence at transcript level	4.20	0.9975	0.9901	0.00027901785714	1	1	1	1	1	1	0	0	0			
tr|A0A8M1PZ01|A0A8M1PZ01_DANRE	A0A8M1PZ01	A0A8M1PZ01_DANRE	gnas	419	false	false	Danio rerio	guanine nucleotide-binding protein G(S) subunit alpha isoform X1	1:Experimental evidence at protein level	2.63	0.9953	0.9984	0.00000000000000	1	0	0	1	0	0	803564.9	0	0			tr|A0A8M2BLF1|A0A8M2BLF1_DANRE
tr|Q90WX6|Q90WX6_DANRE	Q90WX6	Q90WX6_DANRE	wu:fk56e06	350	false	false	Danio rerio	Guanine nucleotide-binding protein (G protein), alpha transducing activity polypeptide 1	1:Experimental evidence at protein level	3.14	0.9950	0.9989	0.00000000000000	1	0	0	1	0	0	803564.9	0	0			
tr|Q90X33|Q90X33_DANRE	Q90X33	Q90X33_DANRE	atp[a]1A1	1024	false	false	Danio rerio	Sodium/potassium-transporting ATPase subunit alpha	1:Experimental evidence at protein level	1.46	0.9927	0.9715	0.00367261280168	1	0	0	1	0	0	1061113.6	0	0			
tr|A0A8M2BEH5|A0A8M2BEH5_DANRE	A0A8M2BEH5	A0A8M2BEH5_DANRE	tpd52l2a	219	false	false	Danio rerio	tumor protein D52-like 2a isoform X1	1:Experimental evidence at protein level	4.11	0.9920	0.9937	0.00000000000000	1	1	1	1	1	1	1401176.4	1401176.4	1401176.4			
tr|A0A8M9QIA6|A0A8M9QIA6_DANRE	A0A8M9QIA6	A0A8M9QIA6_DANRE	LOC110439971	90	false	false	Danio rerio	histone H2B 1/2-like	3:Protein inferred from homology	22.22	0.9916	0.9575	0.00793447658050	2	0	0	3	0	0	4.719274E7	0	0			
tr|Q6NWK7|Q6NWK7_DANRE	Q6NWK7	Q6NWK7_DANRE	tuba1	451	false	false	Danio rerio	Tubulin alpha chain	2:Experimental evidence at transcript level	27.27	0.9901	0.9990	0.00000000000000	8	0	0	9	0	0	5862755.0	0	0			
tr|A9JTC8|A9JTC8_DANRE	A9JTC8	A9JTC8_DANRE	gnai3	354	false	false	Danio rerio	Gnai3 protein	1:Experimental evidence at protein level	3.11	0.9873	0.9990	0.00000000000000	1	0	0	1	0	0	803564.9	0	0			
tr|Q567W2|Q567W2_DANRE	Q567W2	Q567W2_DANRE	sb:cb640	453	false	false	Danio rerio	Zgc:110712	1:Experimental evidence at protein level	1.99	0.9859	0.9914	0.00027901785714	1	1	1	1	1	1	41321.73	41321.73	41321.73			
tr|Q7ZTT0|Q7ZTT0_DANRE	Q7ZTT0	Q7ZTT0_DANRE	zgc:56685	140	false	false	Danio rerio	Histone H2A	1:Experimental evidence at protein level	11.43	0.9800	0.9905	0.00027901785714	2	0	0	2	0	0	5.1534128E7	0	0			
tr|A4FVJ5|A4FVJ5_DANRE	A4FVJ5	A4FVJ5_DANRE	fj64c01	377	false	false	Danio rerio	Guanine nucleotide binding protein (G protein), alpha 13b	1:Experimental evidence at protein level	2.92	0.7796	0.9850	0.00082712985939	1	0	0	1	0	0	803564.9	0	0			
sp|P25691|K2M3_SHEEP	P25691	K2M3_SHEEP		502	false	false	Ovis aries	Keratin, type II microfibrillar, component 5	1:Experimental evidence at protein level	1.39	0.6509	0.9719	0.00367261280168	1	0	0	1	0	0	619942.25	0	0			sp|P78386|KRT85_HUMAN
