Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
tr|A0A8M1PDN1|A0A8M1PDN1_DANRE	A0A8M1PDN1	A0A8M1PDN1_DANRE	bsg	392	false	false	Danio rerio	basigin isoform 1 precursor	1:Experimental evidence at protein level	7.65	1.0000	0.9990	0.00000000000000	3	3	3	4	4	4	1.1626267E7	1.1626267E7	1.1626267E7			
tr|A0A8M1PFC4|A0A8M1PFC4_DANRE	A0A8M1PFC4	A0A8M1PFC4_DANRE	npm1a	279	false	false	Danio rerio	Nucleophosmin	1:Experimental evidence at protein level	7.53	1.0000	0.9990	0.00000000000000	3	3	3	2	2	2	8731750.0	8731750.0	8731750.0	3C(57.0215)		
tr|A0A8M1PFH7|A0A8M1PFH7_DANRE	A0A8M1PFH7	A0A8M1PFH7_DANRE	phgdh	528	false	false	Danio rerio	D-3-phosphoglycerate dehydrogenase	1:Experimental evidence at protein level	1.70	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1161306.0	1161306.0	1161306.0			
tr|A0A8M1PFY0|A0A8M1PFY0_DANRE	A0A8M1PFY0	A0A8M1PFY0_DANRE	nedd8	89	false	false	Danio rerio	NEDD8	3:Protein inferred from homology	15.73	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	709663.75	0	709663.75			tr|Q6DGU4|Q6DGU4_DANRE
tr|A0A8M1PHY6|A0A8M1PHY6_DANRE	A0A8M1PHY6	A0A8M1PHY6_DANRE	ssrp1a	705	false	false	Danio rerio	FACT complex subunit SSRP1	1:Experimental evidence at protein level	1.99	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1552675.2	1552675.2	1552675.2	N-term(42.0106)		
tr|A0A8M1PII2|A0A8M1PII2_DANRE	A0A8M1PII2	A0A8M1PII2_DANRE	acadm	426	false	false	Danio rerio	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	1:Experimental evidence at protein level	5.87	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	1942152.2	1942152.2	1942152.2			
tr|A0A8M1PUI6|A0A8M1PUI6_DANRE	A0A8M1PUI6	A0A8M1PUI6_DANRE	si:dkey-23a13.9	201	false	false	Danio rerio	histone H1-like	3:Protein inferred from homology	38.81	1.0000	0.9990	0.00000000000000	13	0	2	17	0	4	3.19263424E8	0	5447879.0	N-term(42.0106),N-term(42.0106)		tr|A0A8N7TF89|A0A8N7TF89_DANRE, tr|A0A8N7URG1|A0A8N7URG1_DANRE
tr|A0A8M1PZK0|A0A8M1PZK0_DANRE	A0A8M1PZK0	A0A8M1PZK0_DANRE	cox5b1	134	false	false	Danio rerio	cytochrome c oxidase subunit 5B, mitochondrial-like	1:Experimental evidence at protein level	18.66	1.0000	0.9990	0.00000000000000	2	1	1	1	1	1	1874697.0	0	0	4C(57.0215),6C(57.0215)		
tr|A0A8M1QUS6|A0A8M1QUS6_DANRE	A0A8M1QUS6	A0A8M1QUS6_DANRE	myh9b	1698	false	false	Danio rerio	myosin-9 isoform X1	1:Experimental evidence at protein level	0.94	1.0000	0.9990	0.00000000000000	2	0	0	2	0	0	1962585.5	0	0			
tr|A0A8M1RJJ4|A0A8M1RJJ4_DANRE	A0A8M1RJJ4	A0A8M1RJJ4_DANRE	lsm3	102	false	false	Danio rerio	U6 snRNA-associated Sm-like protein LSm3	1:Experimental evidence at protein level	11.76	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1023552.1	1023552.1	1023552.1			
tr|A0A8M1RLA4|A0A8M1RLA4_DANRE	A0A8M1RLA4	A0A8M1RLA4_DANRE	si:ch73-36p18.1	204	false	false	Danio rerio	histone H1-like	3:Protein inferred from homology	37.25	1.0000	0.9990	0.00000000000000	12	0	5	15	0	6	3.93233472E8	0	1.7310136E8	N-term(42.0106),N-term(42.0106)		tr|A0A8M1RS22|A0A8M1RS22_DANRE
tr|A0A8M1RM42|A0A8M1RM42_DANRE	A0A8M1RM42	A0A8M1RM42_DANRE	dpysl2a	573	false	false	Danio rerio	dihydropyrimidinase-related protein 2	1:Experimental evidence at protein level	13.61	1.0000	0.9990	0.00000000000000	8	4	4	6	3	3	1.0428074E7	2833757.5	2833757.5	1M(15.9949),8C(57.0215)		
tr|A0A8M1RSM5|A0A8M1RSM5_DANRE	A0A8M1RSM5	A0A8M1RSM5_DANRE	si:ch73-368j24.12	201	false	false	Danio rerio	histone H1-like	3:Protein inferred from homology	38.81	1.0000	0.9990	0.00000000000000	13	0	12	17	0	16	3.19263424E8	0	3.19263424E8	N-term(42.0106),N-term(42.0106)		tr|A0A8M2BG38|A0A8M2BG38_DANRE
tr|A0A8M2B1N6|A0A8M2B1N6_DANRE	A0A8M2B1N6	A0A8M2B1N6_DANRE	synj1	1612	false	false	Danio rerio	phosphoinositide 5-phosphatase	1:Experimental evidence at protein level	1.43	1.0000	0.9984	0.00000000000000	1	1	1	1	1	1	626938.7	626938.7	626938.7			
tr|A0A8M2B1U6|A0A8M2B1U6_DANRE	A0A8M2B1U6	A0A8M2B1U6_DANRE	dpysl2b	643	false	false	Danio rerio	dihydropyrimidinase-related protein 2 isoform X1	1:Experimental evidence at protein level	15.55	1.0000	0.9990	0.00000000000000	9	4	8	9	4	9	1.5035318E7	9918158.0	1.429289E7	14M(15.9949),1M(15.9949),8C(57.0215)		
tr|A0A8M2B284|A0A8M2B284_DANRE	A0A8M2B284	A0A8M2B284_DANRE	magi1b	1625	false	false	Danio rerio	membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1 isoform X1	1:Experimental evidence at protein level	0.92	1.0000	0.9978	0.00000000000000	2	2	2	1	1	1	2.1539606E7	2.1539606E7	2.1539606E7			
tr|A0A8M2B296|A0A8M2B296_DANRE	A0A8M2B296	A0A8M2B296_DANRE	cct8	558	false	false	Danio rerio	T-complex protein 1 subunit theta	1:Experimental evidence at protein level	1.97	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1807537.5	1807537.5	1807537.5			
tr|A0A8M2B2E6|A0A8M2B2E6_DANRE	A0A8M2B2E6	A0A8M2B2E6_DANRE	camk2g1	627	false	false	Danio rerio	calcium/calmodulin-dependent protein kinase	1:Experimental evidence at protein level	5.26	1.0000	0.9990	0.00000000000000	3	1	2	3	1	2	2190039.8	0	766309.1			
tr|A0A8M2B2Q3|A0A8M2B2Q3_DANRE	A0A8M2B2Q3	A0A8M2B2Q3_DANRE	atp2a1l	993	false	false	Danio rerio	Calcium-transporting ATPase	1:Experimental evidence at protein level	8.36	1.0000	0.9982	0.00000000000000	8	0	0	7	0	0	2.9107634E7	0	0			
tr|A0A8M2B343|A0A8M2B343_DANRE	A0A8M2B343	A0A8M2B343_DANRE	rps24	133	false	false	Danio rerio	40S ribosomal protein S24	1:Experimental evidence at protein level	20.30	1.0000	0.9990	0.00000000000000	2	2	2	3	3	3	1.6649543E7	1.6649543E7	1.6649543E7	6M(15.9949)		
tr|A0A8M2B3J4|A0A8M2B3J4_DANRE	A0A8M2B3J4	A0A8M2B3J4_DANRE	cltcb	1685	false	false	Danio rerio	Clathrin heavy chain	1:Experimental evidence at protein level	8.07	1.0000	0.9990	0.00000000000000	14	1	1	11	1	1	7527171.0	1485697.8	1485697.8			
tr|A0A8M2B3U1|A0A8M2B3U1_DANRE	A0A8M2B3U1	A0A8M2B3U1_DANRE	actn1	924	false	false	Danio rerio	alpha-actinin-1 isoform X5	1:Experimental evidence at protein level	1.30	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	0	0	0			
tr|A0A8M2B460|A0A8M2B460_DANRE	A0A8M2B460	A0A8M2B460_DANRE	sri	190	false	false	Danio rerio	sorcin isoform X1	1:Experimental evidence at protein level	6.32	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0	10C(57.0215),9C(57.0215)		
tr|A0A8M2B505|A0A8M2B505_DANRE	A0A8M2B505	A0A8M2B505_DANRE	si:ch211-113g11.6	632	false	false	Danio rerio	si:ch211-113g11.6 isoform X1	1:Experimental evidence at protein level	3.32	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	366205.38	366205.38	366205.38	8C(57.0215)		
tr|A0A8M2B701|A0A8M2B701_DANRE	A0A8M2B701	A0A8M2B701_DANRE	crmp1	674	false	false	Danio rerio	dihydropyrimidinase-related protein 1 isoform X1	1:Experimental evidence at protein level	3.41	1.0000	0.9990	0.00000000000000	3	1	1	3	0	0	6200319.5	427757.7	427757.7			
tr|A0A8M2B733|A0A8M2B733_DANRE	A0A8M2B733	A0A8M2B733_DANRE	wu:fc21g02	462	false	false	Danio rerio	uncharacterized protein wu:fc21g02 isoform X1	1:Experimental evidence at protein level	3.25	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1.7000494E7	1.7000494E7	1.7000494E7			
tr|A0A8M2B7H0|A0A8M2B7H0_DANRE	A0A8M2B7H0	A0A8M2B7H0_DANRE	apobb.1	3739	false	false	Danio rerio	apolipoprotein Bb, tandem duplicate 1 isoform X1	1:Experimental evidence at protein level	3.16	1.0000	0.9990	0.00000000000000	10	10	10	10	10	10	7321415.0	7321415.0	7321415.0			
tr|A0A8M2B848|A0A8M2B848_DANRE	A0A8M2B848	A0A8M2B848_DANRE	atp2a2b	1041	false	false	Danio rerio	Calcium-transporting ATPase	1:Experimental evidence at protein level	9.41	1.0000	0.9990	0.00000000000000	9	2	2	8	2	2	1.2416073E7	0	0	21C(57.0215),8M(15.9949)		
tr|A0A8M2B912|A0A8M2B912_DANRE	A0A8M2B912	A0A8M2B912_DANRE	emc1	967	false	false	Danio rerio	ER membrane protein complex subunit 1	1:Experimental evidence at protein level	1.45	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	685506.5	685506.5	685506.5			
tr|A0A8M2BB12|A0A8M2BB12_DANRE	A0A8M2BB12	A0A8M2BB12_DANRE	phb	309	false	false	Danio rerio	Prohibitin	1:Experimental evidence at protein level	32.36	1.0000	0.9990	0.00000000000000	9	9	9	10	10	10	3.4784288E7	3.4784288E7	3.4784288E7			
tr|A0A8M2BB25|A0A8M2BB25_DANRE	A0A8M2BB25	A0A8M2BB25_DANRE	atp6v0a1a	840	false	false	Danio rerio	V-type proton ATPase subunit a	1:Experimental evidence at protein level	7.38	1.0000	0.9990	0.00000000000000	7	3	3	5	2	2	1.3506472E7	1.1508634E7	1.1508634E7			
tr|A0A8M2BCL1|A0A8M2BCL1_DANRE	A0A8M2BCL1	A0A8M2BCL1_DANRE	gnb2	344	false	false	Danio rerio	guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 isoform X1	1:Experimental evidence at protein level	6.10	1.0000	0.9990	0.00000000000000	2	0	0	2	0	0	3024719.2	0	0			
tr|A0A8M2BCV1|A0A8M2BCV1_DANRE	A0A8M2BCV1	A0A8M2BCV1_DANRE	dnm1b	859	false	false	Danio rerio	dynamin GTPase	1:Experimental evidence at protein level	2.44	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	2175472.8	0	0			
tr|A0A8M2BEA2|A0A8M2BEA2_DANRE	A0A8M2BEA2	A0A8M2BEA2_DANRE	vdac3	319	false	false	Danio rerio	voltage-dependent anion-selective channel protein 3 isoform X1	1:Experimental evidence at protein level	51.72	1.0000	0.9990	0.00000000000000	16	16	16	23	23	23	9.121652E7	9.121652E7	9.121652E7	6M(15.9949),6M(15.9949),8M(15.9949)		
tr|A0A8M2BG93|A0A8M2BG93_DANRE	A0A8M2BG93	A0A8M2BG93_DANRE	psmc3	427	false	false	Danio rerio	26S protease regulatory subunit 6A isoform X1	1:Experimental evidence at protein level	3.51	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1287242.8	1287242.8	1287242.8			
tr|A0A8M2BGP7|A0A8M2BGP7_DANRE	A0A8M2BGP7	A0A8M2BGP7_DANRE	hp1bp3	595	false	false	Danio rerio	heterochromatin protein 1-binding protein 3 isoform X1	1:Experimental evidence at protein level	8.07	1.0000	0.9990	0.00000000000000	4	4	4	4	4	4	6607246.5	6607246.5	6607246.5	12C(57.0215)		
tr|A0A8M2BI26|A0A8M2BI26_DANRE	A0A8M2BI26	A0A8M2BI26_DANRE	si:dkey-108k21.21	271	false	false	Danio rerio	histone H1-like	1:Experimental evidence at protein level	22.88	1.0000	0.9990	0.00000000000000	10	1	1	12	1	1	3.93233472E8	2790816.8	2790816.8			
tr|A0A8M2BJ13|A0A8M2BJ13_DANRE	A0A8M2BJ13	A0A8M2BJ13_DANRE	nap1l1	396	false	false	Danio rerio	nucleosome assembly protein 1-like 1 isoform X1	1:Experimental evidence at protein level	2.78	1.0000	0.9990	0.00000000000000	2	1	2	1	1	1	1815034.9	0	1815034.9			
tr|A0A8M2BJ50|A0A8M2BJ50_DANRE	A0A8M2BJ50	A0A8M2BJ50_DANRE	btf3	196	false	false	Danio rerio	Transcription factor BTF3	1:Experimental evidence at protein level	9.69	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	4355666.0	4355666.0	4355666.0			
tr|A0A8M2BKD3|A0A8M2BKD3_DANRE	A0A8M2BKD3	A0A8M2BKD3_DANRE	npm1b	316	false	false	Danio rerio	Nucleophosmin	1:Experimental evidence at protein level	8.86	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	496608.5	496608.5	496608.5			
tr|A0A8M2BKF1|A0A8M2BKF1_DANRE	A0A8M2BKF1	A0A8M2BKF1_DANRE	ctbp1	498	false	false	Danio rerio	C-terminal binding protein 1 isoform X1	1:Experimental evidence at protein level	8.43	1.0000	0.9990	0.00000000000000	3	1	3	3	1	3	3083989.8	0	3083989.8			
tr|A0A8M3AIS0|A0A8M3AIS0_DANRE	A0A8M3AIS0	A0A8M3AIS0_DANRE	slc8a2b	967	false	false	Danio rerio	sodium/calcium exchanger 2 isoform X1	1:Experimental evidence at protein level	1.86	1.0000	0.9988	0.00000000000000	2	2	2	1	1	1	4148800.8	4148800.8	4148800.8			
tr|A0A8M3AK57|A0A8M3AK57_DANRE	A0A8M3AK57	A0A8M3AK57_DANRE	meis2a	409	false	false	Danio rerio	homeobox protein Meis2 isoform X1	1:Experimental evidence at protein level	5.13	1.0000	0.9989	0.00000000000000	1	0	0	1	0	0	0	0	0			
tr|A0A8M3AL15|A0A8M3AL15_DANRE	A0A8M3AL15	A0A8M3AL15_DANRE	cad	2256	false	false	Danio rerio	CAD protein	1:Experimental evidence at protein level	0.49	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|A0A8M3ALJ0|A0A8M3ALJ0_DANRE	A0A8M3ALJ0	A0A8M3ALJ0_DANRE	xpo1a	1071	false	false	Danio rerio	exportin-1	1:Experimental evidence at protein level	2.24	1.0000	0.9990	0.00000000000000	2	0	0	2	0	0	1178230.5	0	0			
tr|A0A8M3APD8|A0A8M3APD8_DANRE	A0A8M3APD8	A0A8M3APD8_DANRE	wu:fb14d09	516	false	false	Danio rerio	aldehyde dehydrogenase, mitochondrial	3:Protein inferred from homology	5.43	1.0000	0.9990	0.00000000000000	3	0	3	3	0	3	4433146.0	0	4433146.0	2M(15.9949)		tr|Q6TH48|Q6TH48_DANRE
tr|A0A8M3AQD6|A0A8M3AQD6_DANRE	A0A8M3AQD6	A0A8M3AQD6_DANRE	si:dkeyp-77h1.4	731	false	false	Danio rerio	Si:dkeyp-77h1.4	1:Experimental evidence at protein level	2.05	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|A0A8M3AQG4|A0A8M3AQG4_DANRE	A0A8M3AQG4	A0A8M3AQG4_DANRE	myh14	2065	false	false	Danio rerio	myosin-10 isoform X1	1:Experimental evidence at protein level	0.44	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	901008.9	0	0			
tr|A0A8M3AR55|A0A8M3AR55_DANRE	A0A8M3AR55	A0A8M3AR55_DANRE	syne1b	8816	false	false	Danio rerio	nesprin-1 isoform X1	1:Experimental evidence at protein level	0.23	1.0000	0.9976	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|A0A8M3ASI2|A0A8M3ASI2_DANRE	A0A8M3ASI2	A0A8M3ASI2_DANRE	arvcfb	1048	false	false	Danio rerio	armadillo repeat protein deleted in velo-cardio-facial syndrome isoform X1	1:Experimental evidence at protein level	0.86	1.0000	0.9973	0.00000000000000	1	1	1	1	1	1	4479859.5	4479859.5	4479859.5			
tr|A0A8M3ATS9|A0A8M3ATS9_DANRE	A0A8M3ATS9	A0A8M3ATS9_DANRE	ncam1a	1010	false	false	Danio rerio	neural cell adhesion molecule 1 isoform X1	1:Experimental evidence at protein level	12.28	1.0000	0.9990	0.00000000000000	7	7	7	7	7	7	1.5933527E7	1.5933527E7	1.5933527E7	12C(57.0215),4C(57.0215)		
tr|A0A8M3AVV6|A0A8M3AVV6_DANRE	A0A8M3AVV6	A0A8M3AVV6_DANRE	wdr37	522	false	false	Danio rerio	WD repeat-containing protein 37 isoform X1	1:Experimental evidence at protein level	2.30	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	359801.28	359801.28	359801.28			
tr|A0A8M3AW90|A0A8M3AW90_DANRE	A0A8M3AW90	A0A8M3AW90_DANRE	map2	1741	false	false	Danio rerio	Microtubule-associated protein	1:Experimental evidence at protein level	1.61	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|A0A8M3AWP8|A0A8M3AWP8_DANRE	A0A8M3AWP8	A0A8M3AWP8_DANRE	zgc:109965	608	false	false	Danio rerio	uncharacterized protein LOC619266 isoform X1	3:Protein inferred from homology	3.29	1.0000	0.9973	0.00000000000000	2	2	2	2	2	2	1901595.6	1901595.6	1901595.6			
tr|A0A8M3AWS2|A0A8M3AWS2_DANRE	A0A8M3AWS2	A0A8M3AWS2_DANRE	cltca	1685	false	false	Danio rerio	Clathrin heavy chain	1:Experimental evidence at protein level	9.79	1.0000	0.9990	0.00000000000000	16	3	16	13	3	13	7527171.0	2000507.2	7527171.0	14C(57.0215),6C(57.0215)		
tr|A0A8M3AWW3|A0A8M3AWW3_DANRE	A0A8M3AWW3	A0A8M3AWW3_DANRE	kpnb3	1093	false	false	Danio rerio	importin-5 isoform X1	1:Experimental evidence at protein level	0.91	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	450604.1	450604.1	450604.1	2C(57.0215)		
tr|A0A8M3AXB0|A0A8M3AXB0_DANRE	A0A8M3AXB0	A0A8M3AXB0_DANRE	camk2b	537	false	false	Danio rerio	calcium/calmodulin-dependent protein kinase	1:Experimental evidence at protein level	4.66	1.0000	0.9990	0.00000000000000	2	0	0	2	0	0	2190039.8	0	0			
tr|A0A8M3AXL2|A0A8M3AXL2_DANRE	A0A8M3AXL2	A0A8M3AXL2_DANRE	hcfc1a	1802	false	false	Danio rerio	host cell factor C1a isoform X1	1:Experimental evidence at protein level	1.78	1.0000	0.9990	0.00000000000000	2	0	2	1	0	1	6266783.5	0	6266783.5	3C(57.0215),9C(57.0215)		
tr|A0A8M3AYA7|A0A8M3AYA7_DANRE	A0A8M3AYA7	A0A8M3AYA7_DANRE	elavl3	366	false	false	Danio rerio	ELAV-like protein	1:Experimental evidence at protein level	1.91	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	236959.56	0	0			
tr|A0A8M3AYX3|A0A8M3AYX3_DANRE	A0A8M3AYX3	A0A8M3AYX3_DANRE	atp6v0a1b	868	false	false	Danio rerio	V-type proton ATPase subunit a	1:Experimental evidence at protein level	8.41	1.0000	0.9990	0.00000000000000	8	4	8	10	7	10	4.3386292E7	4.3386292E7	4.3386292E7	6C(57.0215),6M(15.9949),6M(15.9949),7M(15.9949)		
tr|A0A8M3B016|A0A8M3B016_DANRE	A0A8M3B016	A0A8M3B016_DANRE	krt1-c5	441	false	false	Danio rerio	uncharacterized protein LOC767716 isoform X1	3:Protein inferred from homology	1.59	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1278044.2	0	0			
tr|A0A8M3B020|A0A8M3B020_DANRE	A0A8M3B020	A0A8M3B020_DANRE	eif4g1a	1640	false	false	Danio rerio	eukaryotic translation initiation factor 4 gamma 1 isoform X1	1:Experimental evidence at protein level	0.61	1.0000	0.9988	0.00000000000000	1	0	1	1	0	1	0	0	0			
tr|A0A8M3B0S8|A0A8M3B0S8_DANRE	A0A8M3B0S8	A0A8M3B0S8_DANRE	cacna2d2a	1109	false	false	Danio rerio	voltage-dependent calcium channel subunit alpha-2/delta-2 isoform X1	1:Experimental evidence at protein level	1.08	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	562661.7	562661.7	562661.7			
tr|A0A8M3B2G2|A0A8M3B2G2_DANRE	A0A8M3B2G2	A0A8M3B2G2_DANRE	LOC563561	582	false	false	Danio rerio	myc box-dependent-interacting protein 1-like isoform X1	1:Experimental evidence at protein level	2.92	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|A0A8M3B3F1|A0A8M3B3F1_DANRE	A0A8M3B3F1	A0A8M3B3F1_DANRE	epb41a	670	false	false	Danio rerio	Protein 4.1	1:Experimental evidence at protein level	1.94	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1309168.4	1309168.4	1309168.4	9C(57.0215)		
tr|A0A8M3B3U9|A0A8M3B3U9_DANRE	A0A8M3B3U9	A0A8M3B3U9_DANRE	si:ch1073-153i20.4	201	false	false	Danio rerio	histone H1-like	3:Protein inferred from homology	38.81	1.0000	0.9990	0.00000000000000	13	1	1	17	2	2	3.19263424E8	1557678.8	1557678.8	N-term(42.0106),N-term(42.0106)		
tr|A0A8M3BA62|A0A8M3BA62_DANRE	A0A8M3BA62	A0A8M3BA62_DANRE	myh10	2014	false	false	Danio rerio	myosin-10 isoform X1	1:Experimental evidence at protein level	4.62	1.0000	0.9990	0.00000000000000	7	5	6	7	5	6	3548908.0	1586322.5	2647899.0			
tr|A0A8M3BBK0|A0A8M3BBK0_DANRE	A0A8M3BBK0	A0A8M3BBK0_DANRE	gcn1	2669	false	false	Danio rerio	eIF-2-alpha kinase activator GCN1	1:Experimental evidence at protein level	0.41	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|A0A8M6YVI4|A0A8M6YVI4_DANRE	A0A8M6YVI4	A0A8M6YVI4_DANRE	srsf10a	227	false	false	Danio rerio	serine/arginine-rich splicing factor 10-like isoform X1	4:Protein predicted	7.05	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|A0A8M6YYI1|A0A8M6YYI1_DANRE	A0A8M6YYI1	A0A8M6YYI1_DANRE	si:dkey-261m9.12	199	false	false	Danio rerio	histone H1-like	1:Experimental evidence at protein level	33.17	1.0000	0.9990	0.00000000000000	13	3	6	16	1	7	4.28997504E8	4.4146468E7	2.30711264E8	N-term(42.0106),N-term(42.0106),N-term(42.0106)		
tr|A0A8M6Z1M4|A0A8M6Z1M4_DANRE	A0A8M6Z1M4	A0A8M6Z1M4_DANRE	LOC570405	242	false	false	Danio rerio	histone H3-like	3:Protein inferred from homology	39.26	1.0000	0.9990	0.00000000000000	25	0	25	35	0	35	1.48895782E9	0	1.48895782E9	5M(15.9949),5M(15.9949),5M(15.9949),5M(15.9949),6M(15.9949),6M(15.9949),6M(15.9949)		
tr|A0A8M6Z292|A0A8M6Z292_DANRE	A0A8M6Z292	A0A8M6Z292_DANRE	nme2b.1	164	false	false	Danio rerio	Nucleoside diphosphate kinase	1:Experimental evidence at protein level	52.44	1.0000	0.9990	0.00000000000000	6	4	6	9	6	9	2.598614E7	2.2016602E7	2.598614E7	2C(57.0215),2M(15.9949),4C(57.0215)		
tr|A0A8M6Z2B4|A0A8M6Z2B4_DANRE	A0A8M6Z2B4	A0A8M6Z2B4_DANRE	ckba	385	false	false	Danio rerio	creatine kinase	1:Experimental evidence at protein level	21.82	1.0000	0.9927	0.00027901785714	6	1	1	6	1	1	1.2787018E7	0	0			
tr|A0A8M6Z3P2|A0A8M6Z3P2_DANRE	A0A8M6Z3P2	A0A8M6Z3P2_DANRE	zgc:153867	209	false	false	Danio rerio	myosin light chain alkali, smooth-muscle isoform isoform X4	1:Experimental evidence at protein level	6.22	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	2336008.2	0	2336008.2			
tr|A0A8M6Z3Q4|A0A8M6Z3Q4_DANRE	A0A8M6Z3Q4	A0A8M6Z3Q4_DANRE	stom	305	false	false	Danio rerio	erythrocyte band 7 integral membrane protein isoform X1	1:Experimental evidence at protein level	3.93	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	985357.5	0	985357.5			
tr|A0A8M6Z447|A0A8M6Z447_DANRE	A0A8M6Z447	A0A8M6Z447_DANRE	LOC100333227	786	false	false	Danio rerio	carnitine O-palmitoyltransferase	1:Experimental evidence at protein level	1.02	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	1378801.9	1378801.9	1378801.9			
tr|A0A8M6Z7Z5|A0A8M6Z7Z5_DANRE	A0A8M6Z7Z5	A0A8M6Z7Z5_DANRE	LOC569982	200	false	false	Danio rerio	histone H1-like	3:Protein inferred from homology	33.00	1.0000	0.9990	0.00000000000000	10	0	10	14	0	14	7.0274152E7	0	7.0274152E7	N-term(42.0106),N-term(42.0106),N-term(42.0106)		tr|A4QN90|A4QN90_DANRE
tr|A0A8M9NZA4|A0A8M9NZA4_DANRE	A0A8M9NZA4	A0A8M9NZA4_DANRE	gnb4a	340	false	false	Danio rerio	guanine nucleotide-binding protein subunit beta-4	1:Experimental evidence at protein level	9.41	1.0000	0.9990	0.00000000000000	3	0	0	3	0	0	1.2507951E7	0	0			
tr|A0A8M9PEX3|A0A8M9PEX3_DANRE	A0A8M9PEX3	A0A8M9PEX3_DANRE	nsfa	747	false	false	Danio rerio	Vesicle-fusing ATPase	1:Experimental evidence at protein level	7.36	1.0000	0.9990	0.00000000000000	4	2	4	4	2	4	6296232.5	2321868.5	6296232.5	10C(57.0215),19C(57.0215),5C(57.0215)		
tr|A0A8M9PJL9|A0A8M9PJL9_DANRE	A0A8M9PJL9	A0A8M9PJL9_DANRE	dnm1a	854	false	false	Danio rerio	dynamin GTPase	1:Experimental evidence at protein level	2.46	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	2175472.8	0	2175472.8	10C(57.0215),20C(57.0215)		
tr|A0A8M9PJW6|A0A8M9PJW6_DANRE	A0A8M9PJW6	A0A8M9PJW6_DANRE	wu:fd14a01	1936	false	false	Danio rerio	myosin heavy chain, fast skeletal muscle	1:Experimental evidence at protein level	33.99	1.0000	0.9990	0.00000000000000	76	5	23	94	6	27	1.65737184E8	9411549.0	1.10292528E8	11M(15.9949),14M(15.9949),22M(15.9949),5M(15.9949),6M(15.9949),7M(15.9949),7M(15.9949)		
tr|A0A8M9PKU7|A0A8M9PKU7_DANRE	A0A8M9PKU7	A0A8M9PKU7_DANRE	atp1b2a	293	false	false	Danio rerio	Sodium/potassium-transporting ATPase subunit beta	1:Experimental evidence at protein level	8.19	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	3192894.2	3192894.2	3192894.2	6C(57.0215)		
tr|A0A8M9PP44|A0A8M9PP44_DANRE	A0A8M9PP44	A0A8M9PP44_DANRE	LOC100538266	178	false	false	Danio rerio	Nucleoside diphosphate kinase	3:Protein inferred from homology	19.66	1.0000	0.9990	0.00000000000000	3	0	3	3	0	3	4026607.5	0	4026607.5	2M(15.9949)		tr|Q6PC37|Q6PC37_DANRE
