Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
tr|A0A8M9PR47|A0A8M9PR47_DANRE	A0A8M9PR47	A0A8M9PR47_DANRE	LOC100329813	1938	false	false	Danio rerio	Myosin-7	1:Experimental evidence at protein level	1.50	1.0000	0.9976	0.00000000000000	6	0	0	3	0	0	5328753.0	0	0			
tr|A0A8M9PTL3|A0A8M9PTL3_DANRE	A0A8M9PTL3	A0A8M9PTL3_DANRE	si:ch211-243g18.2	458	false	false	Danio rerio	uncharacterized protein LOC559906 isoform X1	1:Experimental evidence at protein level	1.53	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	5017582.5	0	0			
tr|A0A8M9PVN0|A0A8M9PVN0_DANRE	A0A8M9PVN0	A0A8M9PVN0_DANRE	LOC100537594	1085	false	false	Danio rerio	myosin heavy chain, fast skeletal muscle-like	1:Experimental evidence at protein level	3.32	1.0000	0.9802	0.00161987041037	3	0	0	2	0	0	3855995.0	0	0			
tr|A0A8M9Q103|A0A8M9Q103_DANRE	A0A8M9Q103	A0A8M9Q103_DANRE	si:ch211-59d13.2	1135	false	false	Danio rerio	solute carrier family 12 member 5 isoform X1	1:Experimental evidence at protein level	0.97	1.0000	0.9990	0.00000000000000	1	0	1	2	0	2	1507861.4	0	1507861.4	6M(15.9949)		
tr|A0A8M9Q636|A0A8M9Q636_DANRE	A0A8M9Q636	A0A8M9Q636_DANRE	tuba7l	468	false	false	Danio rerio	Tubulin alpha chain	1:Experimental evidence at protein level	22.44	1.0000	0.9990	0.00000000000000	9	0	0	11	0	0	1.8650104E7	0	0			
tr|A0A8M9QEC8|A0A8M9QEC8_DANRE	A0A8M9QEC8	A0A8M9QEC8_DANRE	myhc3	1937	false	false	Danio rerio	Myosin, heavy polypeptide 1.2, skeletal muscle	3:Protein inferred from homology	8.26	1.0000	0.9990	0.00000000000000	22	0	0	13	0	0	7153784.0	0	0			
tr|A0A8N7TBR8|A0A8N7TBR8_DANRE	A0A8N7TBR8	A0A8N7TBR8_DANRE	si:dkey-222f2.1	438	false	false	Danio rerio	keratin, type II cytoskeletal 8 isoform X1	1:Experimental evidence at protein level	2.51	1.0000	0.9989	0.00000000000000	1	0	0	1	0	0	5843561.0	0	0			
tr|A0A8N7TEC8|A0A8N7TEC8_DANRE	A0A8N7TEC8	A0A8N7TEC8_DANRE	tkta	628	false	false	Danio rerio	transketolase-like	1:Experimental evidence at protein level	2.23	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|A0A8N7UVM4|A0A8N7UVM4_DANRE	A0A8N7UVM4	A0A8N7UVM4_DANRE	eef2l2	861	false	false	Danio rerio	elongation factor 2	1:Experimental evidence at protein level	3.83	1.0000	0.9989	0.00000000000000	2	0	0	2	0	0	2404407.5	0	0			
tr|A2AWE1|A2AWE1_DANRE	A2AWE1	A2AWE1_DANRE	hm:zehl0637	199	false	false	Danio rerio	Peroxiredoxin-1	1:Experimental evidence at protein level	12.56	1.0000	0.9990	0.00000000000000	4	0	2	3	0	0	6849379.0	0	702419.44			
tr|A2BGX6|A2BGX6_DANRE	A2BGX6	A2BGX6_DANRE	myhc4	1935	false	false	Danio rerio	Myosin heavy chain 4	1:Experimental evidence at protein level	7.49	1.0000	0.9973	0.00000000000000	20	0	0	12	0	0	7153784.0	0	0			
tr|A2BHA3|A2BHA3_DANRE	A2BHA3	A2BHA3_DANRE	CK-M	381	false	false	Danio rerio	creatine kinase	1:Experimental evidence at protein level	3.41	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1968179.6	0	0			
tr|A4JYK9|A4JYK9_DANRE	A4JYK9	A4JYK9_DANRE	iglon5	332	false	false	Danio rerio	Zgc:110372	1:Experimental evidence at protein level	5.12	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|A7MCR1|A7MCR1_DANRE	A7MCR1	A7MCR1_DANRE	fb78f10	273	false	false	Danio rerio	Cytochrome b-c1 complex subunit Rieske, mitochondrial	1:Experimental evidence at protein level	4.40	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	386585.88	386585.88	386585.88			
tr|A7YY99|A7YY99_DANRE	A7YY99	A7YY99_DANRE	atp5ia	71	false	false	Danio rerio	ATP synthase subunit e, mitochondrial	1:Experimental evidence at protein level	16.90	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|A8E5L0|A8E5L0_DANRE	A8E5L0	A8E5L0_DANRE	zgc:64204	380	false	false	Danio rerio	creatine kinase	1:Experimental evidence at protein level	3.42	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1968179.6	0	0			
tr|A8KB78|A8KB78_DANRE	A8KB78	A8KB78_DANRE	rps23	143	false	false	Danio rerio	40S ribosomal protein S23	1:Experimental evidence at protein level	27.27	1.0000	0.9990	0.00000000000000	3	3	3	3	3	3	1290846.5	1290846.5	1290846.5	10C(57.0215),11C(57.0215)		
tr|A8KBJ5|A8KBJ5_DANRE	A8KBJ5	A8KBJ5_DANRE	si:ch211-113a14.27	136	false	false	Danio rerio	Histone H3	1:Experimental evidence at protein level	36.76	1.0000	0.9990	0.00000000000000	3	1	1	4	1	1	3.1944432E7	0	0	27C(57.0215)		
tr|A8KC22|A8KC22_DANRE	A8KC22	A8KC22_DANRE	hnrnpl	522	false	false	Danio rerio	Heterogeneous nuclear ribonucleoprotein L2	1:Experimental evidence at protein level	2.49	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	0	0	0			
tr|A8WGC6|A8WGC6_DANRE	A8WGC6	A8WGC6_DANRE	atp5b	517	false	false	Danio rerio	ATP synthase subunit beta	1:Experimental evidence at protein level	17.99	1.0000	0.9990	0.00000000000000	5	5	5	5	5	5	3595829.0	3595829.0	3595829.0	2M(15.9949)		
tr|B0S730|B0S730_DANRE	B0S730	B0S730_DANRE	wu:fj78b08	298	false	false	Danio rerio	ADP/ATP translocase	1:Experimental evidence at protein level	11.74	1.0000	0.9990	0.00000000000000	3	0	0	2	0	0	2305014.0	0	0			
tr|B3DFN3|B3DFN3_DANRE	B3DFN3	B3DFN3_DANRE	fc15d06	583	false	false	Danio rerio	Lamin-B2	1:Experimental evidence at protein level	10.12	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	2533803.0	2533803.0	2533803.0			
tr|B6IDE1|B6IDE1_DANRE	B6IDE1	B6IDE1_DANRE	smyhc2	1939	false	false	Danio rerio	slow Myosin heavy chain 2	1:Experimental evidence at protein level	1.50	1.0000	0.9990	0.00000000000000	6	0	0	3	0	0	5328753.0	0	0			
tr|B8A516|B8A516_DANRE	B8A516	B8A516_DANRE	fb22g06	449	false	false	Danio rerio	Tubulin alpha chain	1:Experimental evidence at protein level	51.00	1.0000	0.9990	0.00000000000000	18	0	1	23	0	1	2.6009546E7	0	3418818.0			
tr|B8A568|B8A568_DANRE	B8A568	B8A568_DANRE	myhz1.1	1937	false	false	Danio rerio	Myosin, heavy polypeptide 1.1, skeletal muscle	1:Experimental evidence at protein level	8.26	1.0000	0.9990	0.00000000000000	22	0	2	13	0	1	7153784.0	0	1570463.5			
tr|B8A569|B8A569_DANRE	B8A569	B8A569_DANRE	ns:zf-e68	1937	false	false	Danio rerio	Myosin, heavy polypeptide 1.3, skeletal muscle	1:Experimental evidence at protein level	8.26	1.0000	0.9990	0.00000000000000	22	0	4	13	0	2	7153784.0	0	1120362.9			
tr|E9QF07|E9QF07_DANRE	E9QF07	E9QF07_DANRE	myh7bb	1935	false	false	Danio rerio	Myosin, heavy chain 7B, cardiac muscle, beta b	3:Protein inferred from homology	1.03	1.0000	0.9946	0.00000000000000	3	0	0	2	0	0	3308405.8	0	0			
tr|F1Q7N8|F1Q7N8_DANRE	F1Q7N8	F1Q7N8_DANRE	si:dkey-28b4.8	1056	false	false	Danio rerio	Calcium-transporting ATPase	1:Experimental evidence at protein level	1.42	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1631828.5	0	0			
tr|F1QFV6|F1QFV6_DANRE	F1QFV6	F1QFV6_DANRE	rpl28l	138	false	false	Danio rerio	60S ribosomal protein L28	1:Experimental evidence at protein level	7.97	1.0000	0.9990	0.00000000000000	1	1	1	2	2	2	1086671.8	1086671.8	1086671.8	N-term(42.0106),N-term(42.0106),8M(15.9949)		
tr|F1QHC4|F1QHC4_DANRE	F1QHC4	F1QHC4_DANRE	lmnb1	588	false	false	Danio rerio	Lamin B1	1:Experimental evidence at protein level	2.38	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	827945.56	827945.56	827945.56			
tr|F1QV31|F1QV31_DANRE	F1QV31	F1QV31_DANRE	ckii	566	false	false	Danio rerio	keratin 5	1:Experimental evidence at protein level	1.94	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	5843561.0	0	0			
tr|F1QVX3|F1QVX3_DANRE	F1QVX3	F1QVX3_DANRE	myhb	1937	false	false	Danio rerio	Myosin, heavy chain b	1:Experimental evidence at protein level	3.82	1.0000	0.9990	0.00000000000000	11	0	9	7	0	6	6187707.0	0	6187707.0			
tr|F1QZW1|F1QZW1_DANRE	F1QZW1	F1QZW1_DANRE	myh7	1938	false	false	Danio rerio	Myosin heavy chain 7	1:Experimental evidence at protein level	1.50	1.0000	0.9988	0.00000000000000	4	0	0	3	0	0	4885259.5	0	0			
tr|F1R412|F1R412_DANRE	F1R412	F1R412_DANRE	tpm4a	284	false	false	Danio rerio	Tropomyosin 4a	3:Protein inferred from homology	8.80	1.0000	0.9990	0.00000000000000	4	0	0	3	0	0	4779010.5	0	0			
tr|F1R6C7|F1R6C7_DANRE	F1R6C7	F1R6C7_DANRE	myha	1933	false	false	Danio rerio	Myosin, heavy chain a	3:Protein inferred from homology	7.50	1.0000	0.9982	0.00000000000000	20	0	0	12	0	0	7153784.0	0	0			
tr|F1R9V3|F1R9V3_DANRE	F1R9V3	F1R9V3_DANRE	hspa8b	647	false	false	Danio rerio	Heat shock protein family A (Hsp70) member 8b	3:Protein inferred from homology	3.40	1.0000	0.9990	0.00000000000000	2	1	1	1	0	0	1604167.0	136272.0	136272.0			
tr|F1RCB6|F1RCB6_DANRE	F1RCB6	F1RCB6_DANRE	actc1a	377	false	false	Danio rerio	Actin alpha cardiac muscle 1a	1:Experimental evidence at protein level	30.50	1.0000	0.9990	0.00000000000000	9	1	2	9	1	2	8178482.0	38282.332	306254.1			
tr|F8W442|F8W442_DANRE	F8W442	F8W442_DANRE	gnao1a	354	false	false	Danio rerio	Guanine nucleotide-binding protein (G protein), alpha-activating activity polypeptide O, a	4:Protein predicted	3.11	1.0000	0.9990	0.00000000000000	2	0	1	1	0	0	4792920.5	0	1982380.4			
tr|M1EVR1|M1EVR1_DANRE	M1EVR1	M1EVR1_DANRE	SLC12A5	1117	false	false	Danio rerio	Potassium/chloride cotransporter kcc2	2:Experimental evidence at transcript level	0.98	1.0000	0.9990	0.00000000000000	1	0	0	2	0	0	1507861.4	0	0			
tr|O93548|O93548_DANRE	O93548	O93548_DANRE	hbbe1.3	147	false	false	Danio rerio	Embryonic 1 beta-globin	1:Experimental evidence at protein level	8.84	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	307015.56	307015.56	307015.56			
tr|Q05AL9|Q05AL9_DANRE	Q05AL9	Q05AL9_DANRE	wu:fa91c11	431	false	false	Danio rerio	Zgc:153629	1:Experimental evidence at protein level	7.42	1.0000	0.9990	0.00000000000000	3	0	0	4	0	0	7929942.5	0	0			
tr|Q08BA1|Q08BA1_DANRE	Q08BA1	Q08BA1_DANRE	atp5a1	551	false	false	Danio rerio	ATP synthase subunit alpha	1:Experimental evidence at protein level	12.70	1.0000	0.9990	0.00000000000000	6	6	6	6	6	6	2551965.8	2551965.8	2551965.8	3C(57.0215)		
tr|Q08C42|Q08C42_DANRE	Q08C42	Q08C42_DANRE	zgc:153661	71	false	false	Danio rerio	ATP synthase subunit e, mitochondrial	1:Experimental evidence at protein level	16.90	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	950863.56	950863.56	950863.56			
tr|Q1LXJ7|Q1LXJ7_DANRE	Q1LXJ7	Q1LXJ7_DANRE	cyt1l	429	false	false	Danio rerio	type I cytokeratin, enveloping layer, like	1:Experimental evidence at protein level	1.63	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	5017582.5	0	0			
tr|Q32PT3|Q32PT3_DANRE	Q32PT3	Q32PT3_DANRE	zgc:123215	213	false	false	Danio rerio	Zgc:123215	1:Experimental evidence at protein level	12.68	1.0000	0.9990	0.00000000000000	3	3	3	2	2	2	1633206.8	1633206.8	1633206.8	11C(57.0215),13C(57.0215)		
tr|Q3B732|Q3B732_DANRE	Q3B732	Q3B732_DANRE	zgc:123210	76	false	false	Danio rerio	High mobility group nucleosomal-binding domain 2	1:Experimental evidence at protein level	17.11	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	2061872.5	2061872.5	2061872.5			
tr|Q3B750|Q3B750_DANRE	Q3B750	Q3B750_DANRE	zgc:123330	90	false	false	Danio rerio	Cytochrome b-c1 complex subunit 6	1:Experimental evidence at protein level	20.00	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1207227.5	1207227.5	1207227.5	7C(57.0215)		
tr|Q45FX9|Q45FX9_DANRE	Q45FX9	Q45FX9_DANRE	cryba22	197	false	false	Danio rerio	BetaA2-2-crystallin	1:Experimental evidence at protein level	7.11	1.0000	0.9990	0.00000000000000	2	2	2	1	1	1	282450.88	282450.88	282450.88	10M(15.9949),6C(57.0215),2C(57.0215),8C(57.0215)		
tr|Q4KMI7|Q4KMI7_DANRE	Q4KMI7	Q4KMI7_DANRE	actc	377	false	false	Danio rerio	Actin, alpha 1b, skeletal muscle	1:Experimental evidence at protein level	24.40	1.0000	0.9990	0.00000000000000	8	0	1	8	0	1	7074697.0	0	860810.6			
tr|Q4KMK4|Q4KMK4_DANRE	Q4KMK4	Q4KMK4_DANRE	wu:fj35g11	1023	false	false	Danio rerio	Sodium/potassium-transporting ATPase subunit alpha	1:Experimental evidence at protein level	6.65	1.0000	0.9990	0.00000000000000	5	0	0	5	0	0	6872788.0	0	0			
tr|Q4VBI6|Q4VBI6_DANRE	Q4VBI6	Q4VBI6_DANRE	tubb2a	449	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	32.74	1.0000	0.9990	0.00000000000000	15	0	0	18	0	0	1.8821414E7	0	0			
tr|Q4VBU7|Q4VBU7_DANRE	Q4VBU7	Q4VBU7_DANRE	zgc:114165	141	false	false	Danio rerio	Cytochrome c oxidase subunit 5A, mitochondrial	1:Experimental evidence at protein level	7.09	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	352761.22	352761.22	352761.22			
tr|Q503M9|Q503M9_DANRE	Q503M9	Q503M9_DANRE	zgc:110425	195	false	false	Danio rerio	Zgc:110425	1:Experimental evidence at protein level	13.33	1.0000	0.9989	0.00000000000000	4	1	1	4	1	1	1.4371654E7	941568.0	941568.0			
tr|Q52JI7|Q52JI7_DANRE	Q52JI7	Q52JI7_DANRE	zgc:109979	196	false	false	Danio rerio	Beta A4-crystallin	1:Experimental evidence at protein level	6.12	1.0000	0.9990	0.00000000000000	2	2	2	1	1	1	496941.25	496941.25	496941.25	6C(57.0215),8C(57.0215)		
tr|Q52PJ7|Q52PJ7_DANRE	Q52PJ7	Q52PJ7_DANRE	CRMP-5a	564	false	false	Danio rerio	Collapsin response mediator protein 5.1	1:Experimental evidence at protein level	1.95	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	51282.312	0	51282.312			
tr|Q52PJ8|Q52PJ8_DANRE	Q52PJ8	Q52PJ8_DANRE	crmp5.2	568	false	false	Danio rerio	Collapsin response mediator protein 5.2	1:Experimental evidence at protein level	1.94	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	51282.312	0	0			
tr|Q567D9|Q567D9_DANRE	Q567D9	Q567D9_DANRE	cryba1l	199	false	false	Danio rerio	Crystallin, beta A1, like	1:Experimental evidence at protein level	11.56	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	2596294.0	2596294.0	2596294.0			
tr|Q567E8|Q567E8_DANRE	Q567E8	Q567E8_DANRE	zgc:112098	377	false	false	Danio rerio	Acta1a protein	2:Experimental evidence at transcript level	24.40	1.0000	0.9990	0.00000000000000	8	0	0	8	0	0	7074697.0	0	0			
tr|Q568D0|Q568D0_DANRE	Q568D0	Q568D0_DANRE	histh1l	201	false	false	Danio rerio	Zgc:110380	1:Experimental evidence at protein level	5.47	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	294458.28	294458.28	294458.28			
tr|Q568U3|Q568U3_DANRE	Q568U3	Q568U3_DANRE	si:dkeyp-113d7.5	430	false	false	Danio rerio	Zgc:109868	1:Experimental evidence at protein level	1.63	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	5017582.5	0	0			
tr|Q5BJ17|Q5BJ17_DANRE	Q5BJ17	Q5BJ17_DANRE	zgc:110766	448	false	false	Danio rerio	Elongation factor Tu	1:Experimental evidence at protein level	2.01	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1240573.0	1240573.0	1240573.0			
tr|Q5RGB5|Q5RGB5_DANRE	Q5RGB5	Q5RGB5_DANRE	rab3a	220	false	false	Danio rerio	Ras-related protein Rab-3	1:Experimental evidence at protein level	13.64	1.0000	0.9990	0.00000000000000	4	1	4	3	1	3	2887095.8	795841.25	2887095.8	6C(57.0215)		
tr|Q5U3E1|Q5U3E1_DANRE	Q5U3E1	Q5U3E1_DANRE	zgc:103679	215	false	false	Danio rerio	Novel protein similar to vertebrate Ras family	1:Experimental evidence at protein level	9.77	1.0000	0.9990	0.00000000000000	2	0	2	2	0	2	1157116.5	0	1157116.5			
tr|Q642Z0|Q642Z0_DANRE	Q642Z0	Q642Z0_DANRE	cb279	994	false	false	Danio rerio	Calcium-transporting ATPase	1:Experimental evidence at protein level	6.84	1.0000	0.9990	0.00000000000000	5	3	5	5	3	5	2721897.8	1245473.9	2721897.8	10C(57.0215),11C(57.0215),2M(15.9949),9C(57.0215)		
tr|Q66IB6|Q66IB6_DANRE	Q66IB6	Q66IB6_DANRE	hmgb2	214	false	false	Danio rerio	High mobility group box 2B	1:Experimental evidence at protein level	8.41	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	884506.75	884506.75	884506.75	10C(57.0215),10C(57.0215)		
tr|Q6DC49|Q6DC49_DANRE	Q6DC49	Q6DC49_DANRE	tuba8l3a	450	false	false	Danio rerio	Tubulin alpha chain	2:Experimental evidence at transcript level	42.22	1.0000	0.9990	0.00000000000000	16	0	4	20	0	8	2.6009546E7	0	1.8570232E7	15C(57.0215),15C(57.0215),22M(15.9949),2M(15.9949),4C(57.0215),5C(57.0215),2M(15.9949),4C(57.0215),5C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),4M(15.9949),3C(57.0215),4M(15.9949),4C(57.0215),5C(57.0215)		
tr|Q6DGJ6|Q6DGJ6_DANRE	Q6DGJ6	Q6DGJ6_DANRE	prdx1	197	false	false	Danio rerio	Peroxiredoxin-1	1:Experimental evidence at protein level	39.09	1.0000	0.9990	0.00000000000000	9	7	9	10	7	10	8178626.0	3065616.0	8178626.0	8M(15.9949)		
tr|Q6DGL9|Q6DGL9_DANRE	Q6DGL9	Q6DGL9_DANRE	si:dkey-1f1.2	70	false	false	Danio rerio	60S ribosomal protein L38	1:Experimental evidence at protein level	17.14	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	623032.6	623032.6	623032.6			
tr|Q6DGV5|Q6DGV5_DANRE	Q6DGV5	Q6DGV5_DANRE	zgc:92757	201	false	false	Danio rerio	RAB10, member RAS oncogene family	1:Experimental evidence at protein level	5.47	1.0000	0.9989	0.00000000000000	1	0	0	1	0	0	591237.2	0	0			
tr|Q6DHB6|Q6DHB6_DANRE	Q6DHB6	Q6DHB6_DANRE	wu:fa97a07	466	false	false	Danio rerio	Zgc:92533	1:Experimental evidence at protein level	4.94	1.0000	0.9990	0.00000000000000	2	0	0	3	0	0	7533135.5	0	0			
tr|Q6DHJ2|Q6DHJ2_DANRE	Q6DHJ2	Q6DHJ2_DANRE	rab3a	220	false	false	Danio rerio	Ras-related protein Rab-3	1:Experimental evidence at protein level	5.00	1.0000	0.9986	0.00000000000000	2	0	0	1	0	0	1295438.0	0	0			
tr|Q6DHL6|Q6DHL6_DANRE	Q6DHL6	Q6DHL6_DANRE	wu:fa92e06	249	false	false	Danio rerio	40S ribosomal protein S6	1:Experimental evidence at protein level	6.83	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	561367.94	561367.94	561367.94	2C(57.0215)		
tr|Q6DRM3|Q6DRM3_DANRE	Q6DRM3	Q6DRM3_DANRE	rpl9	193	false	false	Danio rerio	60S ribosomal protein L9	1:Experimental evidence at protein level	11.40	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	436573.9	436573.9	436573.9			
tr|Q6DRN7|Q6DRN7_DANRE	Q6DRN7	Q6DRN7_DANRE	zgc:111817	139	false	false	Danio rerio	60S ribosomal protein L14	1:Experimental evidence at protein level	8.63	1.0000	0.9990	0.00000000000000	2	2	2	1	1	1	937109.4	937109.4	937109.4			
tr|Q6IQ57|Q6IQ57_DANRE	Q6IQ57	Q6IQ57_DANRE	zgc:86940	168	false	false	Danio rerio	Translocon-associated protein subunit delta	1:Experimental evidence at protein level	6.55	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	644306.94	644306.94	644306.94			
tr|Q6IQL9|Q6IQL9_DANRE	Q6IQL9	Q6IQL9_DANRE	actc2	377	false	false	Danio rerio	Novel actin protein	2:Experimental evidence at transcript level	30.50	1.0000	0.9990	0.00000000000000	9	0	0	9	0	0	7074697.0	0	0			
tr|Q6IQP5|Q6IQP5_DANRE	Q6IQP5	Q6IQP5_DANRE	wu:fi32b03	432	false	false	Danio rerio	phosphopyruvate hydratase	1:Experimental evidence at protein level	3.47	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	409149.25	0	409149.25	14C(57.0215),14C(57.0215)		
tr|Q6IQU9|Q6IQU9_DANRE	Q6IQU9	Q6IQU9_DANRE	hm:zeh0438	126	false	false	Danio rerio	Zgc:86599	1:Experimental evidence at protein level	30.16	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	3323607.5	3323607.5	3323607.5	4C(57.0215),6C(57.0215)		
tr|Q6IQX1|Q6IQX1_DANRE	Q6IQX1	Q6IQX1_DANRE	sb:cb38	1935	false	false	Danio rerio	Myosin, heavy polypeptide 2, fast muscle-specific	1:Experimental evidence at protein level	7.49	1.0000	0.9990	0.00000000000000	20	0	4	12	0	2	7153784.0	0	3259463.0			
tr|Q6NW90|Q6NW90_DANRE	Q6NW90	Q6NW90_DANRE	Tubb5	444	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	49.32	1.0000	0.9990	0.00000000000000	20	1	7	24	1	7	2.803391E7	352552.3	2.1995394E7	11M(15.9949),11M(15.9949),1M(15.9949),23C(57.0215)		
tr|Q6NWC1|Q6NWC1_DANRE	Q6NWC1	Q6NWC1_DANRE	VDAC1	283	false	false	Danio rerio	Vdac1 protein	1:Experimental evidence at protein level	30.04	1.0000	0.9990	0.00000000000000	9	9	9	6	6	6	4166521.5	4166521.5	4166521.5	N-term(42.0106)		
tr|Q6NWC3|Q6NWC3_DANRE	Q6NWC3	Q6NWC3_DANRE	fc94f01	280	false	false	Danio rerio	40S ribosomal protein S2	1:Experimental evidence at protein level	6.07	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	707660.1	707660.1	707660.1			
tr|Q6NWI0|Q6NWI0_DANRE	Q6NWI0	Q6NWI0_DANRE	tuba8l	449	false	false	Danio rerio	Tubulin alpha chain	1:Experimental evidence at protein level	20.94	1.0000	0.9990	0.00000000000000	8	0	0	8	0	0	1.4329712E7	0	0			
tr|Q6NX10|Q6NX10_DANRE	Q6NX10	Q6NX10_DANRE	fa22e07	298	false	false	Danio rerio	ADP/ATP translocase	1:Experimental evidence at protein level	15.44	1.0000	0.9989	0.00000000000000	4	0	0	3	0	0	2687596.2	0	0			
tr|Q6NYF7|Q6NYF7_DANRE	Q6NYF7	Q6NYF7_DANRE	atp5j	112	false	false	Danio rerio	ATP synthase-coupling factor 6, mitochondrial	1:Experimental evidence at protein level	12.50	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	205277.08	205277.08	205277.08			
tr|Q6NYQ7|Q6NYQ7_DANRE	Q6NYQ7	Q6NYQ7_DANRE	wu:fa20d10	1079	false	false	Danio rerio	proton-translocating NAD(P)(+) transhydrogenase	1:Experimental evidence at protein level	2.69	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	722782.25	722782.25	722782.25			
tr|Q6NYV3|Q6NYV3_DANRE	Q6NYV3	Q6NYV3_DANRE	zgc:65861	199	false	false	Danio rerio	H1.0 linker histone	1:Experimental evidence at protein level	4.02	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	717539.94	717539.94	717539.94			
tr|Q6P025|Q6P025_DANRE	Q6P025	Q6P025_DANRE	gnb3	338	false	false	Danio rerio	Gnb3 protein	1:Experimental evidence at protein level	26.04	1.0000	0.9990	0.00000000000000	7	7	7	6	6	6	6129896.0	6129896.0	6129896.0	11C(57.0215),11C(57.0215),11C(57.0215),12C(57.0215),16C(57.0215),16C(57.0215),7C(57.0215)		
tr|Q6P0T0|Q6P0T0_DANRE	Q6P0T0	Q6P0T0_DANRE	ndufs8	210	false	false	Danio rerio	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial	1:Experimental evidence at protein level	5.71	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	352943.12	352943.12	352943.12			
tr|Q6P1J5|Q6P1J5_DANRE	Q6P1J5	Q6P1J5_DANRE	fk58f09	159	false	false	Danio rerio	ATP synthase F1 subunit delta	1:Experimental evidence at protein level	18.24	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	2413349.2	2413349.2	2413349.2			
tr|Q6P271|Q6P271_DANRE	Q6P271	Q6P271_DANRE	atp1a3b	1023	false	false	Danio rerio	Sodium/potassium-transporting ATPase subunit alpha	1:Experimental evidence at protein level	7.53	1.0000	0.9990	0.00000000000000	6	1	6	6	1	6	6872788.0	748550.56	6872788.0	3M(15.9949),5C(57.0215),7C(57.0215),9C(57.0215)		
tr|Q6P3J5|Q6P3J5_DANRE	Q6P3J5	Q6P3J5_DANRE	EEF2	858	false	false	Danio rerio	Eukaryotic Translation Elongation factor 2B	1:Experimental evidence at protein level	7.34	1.0000	0.9990	0.00000000000000	3	1	3	3	1	3	2404407.5	0	2404407.5	11C(57.0215),16C(57.0215),28C(57.0215),7C(57.0215)		
tr|Q6P5M5|Q6P5M5_DANRE	Q6P5M5	Q6P5M5_DANRE	DKEY-238C7.11	180	false	false	Danio rerio	ADP-ribosylation factor	2:Experimental evidence at transcript level	10.00	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	542670.0	0	542670.0			tr|Q7ZUW4|Q7ZUW4_DANRE
tr|Q6P5M9|Q6P5M9_DANRE	Q6P5M9	Q6P5M9_DANRE	tubb2c	445	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	56.40	1.0000	0.9990	0.00000000000000	23	0	2	27	0	2	2.803391E7	0	3351817.0			
