Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
tr|A0A8N7UVM4|A0A8N7UVM4_DANRE	A0A8N7UVM4	A0A8N7UVM4_DANRE	eef2l2	861	false	false	Danio rerio	elongation factor 2	1:Experimental evidence at protein level	1.05	1.0000	0.9989	0.00000000000000	1	0	0	1	0	0	1126511.9	0	0			
tr|A2AWE1|A2AWE1_DANRE	A2AWE1	A2AWE1_DANRE	hm:zehl0637	199	false	false	Danio rerio	Peroxiredoxin-1	1:Experimental evidence at protein level	12.56	1.0000	0.9990	0.00000000000000	3	0	1	3	0	0	5718886.5	0	340230.03			
tr|A2BGX6|A2BGX6_DANRE	A2BGX6	A2BGX6_DANRE	myhc4	1935	false	false	Danio rerio	Myosin heavy chain 4	1:Experimental evidence at protein level	1.40	1.0000	0.9973	0.00000000000000	4	0	0	2	0	0	1720556.2	0	0			
tr|A2BHA3|A2BHA3_DANRE	A2BHA3	A2BHA3_DANRE	CK-M	381	false	false	Danio rerio	creatine kinase	1:Experimental evidence at protein level	3.41	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1133853.1	0	0			
tr|A3KPI6|A3KPI6_DANRE	A3KPI6	A3KPI6_DANRE	si:ch211-288g17.3	378	false	false	Danio rerio	Si:ch211-288g17.3	4:Protein predicted	3.17	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	936563.9	936563.9	936563.9			
tr|A7MCR1|A7MCR1_DANRE	A7MCR1	A7MCR1_DANRE	fb78f10	273	false	false	Danio rerio	Cytochrome b-c1 complex subunit Rieske, mitochondrial	1:Experimental evidence at protein level	4.40	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	288190.53	288190.53	288190.53			
tr|A7YY99|A7YY99_DANRE	A7YY99	A7YY99_DANRE	atp5ia	71	false	false	Danio rerio	ATP synthase subunit e, mitochondrial	1:Experimental evidence at protein level	15.49	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	564125.75	564125.75	564125.75			
tr|A8E5L0|A8E5L0_DANRE	A8E5L0	A8E5L0_DANRE	zgc:64204	380	false	false	Danio rerio	creatine kinase	1:Experimental evidence at protein level	3.42	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1133853.1	0	0			
tr|A8KB78|A8KB78_DANRE	A8KB78	A8KB78_DANRE	rps23	143	false	false	Danio rerio	40S ribosomal protein S23	1:Experimental evidence at protein level	26.57	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	642185.56	642185.56	642185.56	10C(57.0215)		
tr|A8KBJ5|A8KBJ5_DANRE	A8KBJ5	A8KBJ5_DANRE	si:ch211-113a14.27	136	false	false	Danio rerio	Histone H3	1:Experimental evidence at protein level	19.85	1.0000	0.9990	0.00000000000000	5	0	0	5	0	0	8.1033808E7	0	0			
tr|A8WGC6|A8WGC6_DANRE	A8WGC6	A8WGC6_DANRE	atp5b	517	false	false	Danio rerio	ATP synthase subunit beta	1:Experimental evidence at protein level	10.06	1.0000	0.9990	0.00000000000000	4	4	4	4	4	4	989874.25	989874.25	989874.25			
tr|B0S730|B0S730_DANRE	B0S730	B0S730_DANRE	wu:fj78b08	298	false	false	Danio rerio	ADP/ATP translocase	1:Experimental evidence at protein level	11.74	1.0000	0.9990	0.00000000000000	2	0	0	2	0	0	1047646.9	0	0			
tr|B3DFN3|B3DFN3_DANRE	B3DFN3	B3DFN3_DANRE	fc15d06	583	false	false	Danio rerio	Lamin-B2	1:Experimental evidence at protein level	11.66	1.0000	0.9990	0.00000000000000	6	6	6	5	5	5	2753109.8	2753109.8	2753109.8			
tr|B6IDE1|B6IDE1_DANRE	B6IDE1	B6IDE1_DANRE	smyhc2	1939	false	false	Danio rerio	slow Myosin heavy chain 2	1:Experimental evidence at protein level	0.62	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	492225.38	0	0			
tr|B8A516|B8A516_DANRE	B8A516	B8A516_DANRE	fb22g06	449	false	false	Danio rerio	Tubulin alpha chain	1:Experimental evidence at protein level	37.42	1.0000	0.9990	0.00000000000000	13	0	1	19	0	1	1.5038106E7	0	1611993.1			
tr|B8A568|B8A568_DANRE	B8A568	B8A568_DANRE	myhz1.1	1937	false	false	Danio rerio	Myosin, heavy polypeptide 1.1, skeletal muscle	1:Experimental evidence at protein level	1.39	1.0000	0.9990	0.00000000000000	4	0	0	2	0	0	1720556.2	0	0			
tr|B8A569|B8A569_DANRE	B8A569	B8A569_DANRE	ns:zf-e68	1937	false	false	Danio rerio	Myosin, heavy polypeptide 1.3, skeletal muscle	1:Experimental evidence at protein level	1.39	1.0000	0.9990	0.00000000000000	4	0	0	2	0	0	1720556.2	0	0			
tr|E7F0A1|E7F0A1_DANRE	E7F0A1	E7F0A1_DANRE	sb:cb813	141	false	false	Danio rerio	Profilin	1:Experimental evidence at protein level	14.18	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0	14M(15.9949)		
tr|E7F354|E7F354_DANRE	E7F354	E7F354_DANRE	ywhag2	247	false	false	Danio rerio	14-3-3 protein gamma-1	1:Experimental evidence at protein level	3.24	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	854920.8	0	0			
tr|E9QF07|E9QF07_DANRE	E9QF07	E9QF07_DANRE	myh7bb	1935	false	false	Danio rerio	Myosin, heavy chain 7B, cardiac muscle, beta b	3:Protein inferred from homology	0.62	1.0000	0.9946	0.00000000000000	1	0	0	1	0	0	492225.38	0	0			
tr|F1QHC4|F1QHC4_DANRE	F1QHC4	F1QHC4_DANRE	lmnb1	588	false	false	Danio rerio	Lamin B1	1:Experimental evidence at protein level	2.38	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	969591.9	969591.9	969591.9			
tr|F1QV31|F1QV31_DANRE	F1QV31	F1QV31_DANRE	ckii	566	false	false	Danio rerio	keratin 5	1:Experimental evidence at protein level	5.30	1.0000	0.9990	0.00000000000000	4	0	0	4	0	0	5983958.0	0	0			
tr|F1QVX3|F1QVX3_DANRE	F1QVX3	F1QVX3_DANRE	myhb	1937	false	false	Danio rerio	Myosin, heavy chain b	1:Experimental evidence at protein level	1.39	1.0000	0.9990	0.00000000000000	4	0	3	2	0	1	1763891.2	0	1763891.2			
tr|F1QZW1|F1QZW1_DANRE	F1QZW1	F1QZW1_DANRE	myh7	1938	false	false	Danio rerio	Myosin heavy chain 7	1:Experimental evidence at protein level	0.62	1.0000	0.9988	0.00000000000000	1	0	0	1	0	0	492225.38	0	0			
tr|F1R412|F1R412_DANRE	F1R412	F1R412_DANRE	tpm4a	284	false	false	Danio rerio	Tropomyosin 4a	3:Protein inferred from homology	4.93	1.0000	0.9990	0.00000000000000	3	0	0	2	0	0	2456561.0	0	0			
tr|F1R6C7|F1R6C7_DANRE	F1R6C7	F1R6C7_DANRE	myha	1933	false	false	Danio rerio	Myosin, heavy chain a	3:Protein inferred from homology	1.40	1.0000	0.9982	0.00000000000000	4	0	0	2	0	0	1720556.2	0	0			
tr|F1RCB6|F1RCB6_DANRE	F1RCB6	F1RCB6_DANRE	actc1a	377	false	false	Danio rerio	Actin alpha cardiac muscle 1a	1:Experimental evidence at protein level	20.69	1.0000	0.9990	0.00000000000000	6	0	1	5	0	1	5316499.5	0	0	12M(15.9949),2C(57.0215)		
tr|F6NZ76|F6NZ76_DANRE	F6NZ76	F6NZ76_DANRE	tomm5	51	false	false	Danio rerio	Translocase of outer mitochondrial membrane 5 homolog (yeast)	3:Protein inferred from homology	19.61	1.0000	0.9988	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|F8W442|F8W442_DANRE	F8W442	F8W442_DANRE	gnao1a	354	false	false	Danio rerio	Guanine nucleotide-binding protein (G protein), alpha-activating activity polypeptide O, a	4:Protein predicted	5.37	1.0000	0.9990	0.00000000000000	2	0	1	2	0	1	8928516.0	0	2399635.0			
tr|M1EVR1|M1EVR1_DANRE	M1EVR1	M1EVR1_DANRE	SLC12A5	1117	false	false	Danio rerio	Potassium/chloride cotransporter kcc2	2:Experimental evidence at transcript level	0.98	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1506517.5	0	0			
tr|Q05AL9|Q05AL9_DANRE	Q05AL9	Q05AL9_DANRE	wu:fa91c11	431	false	false	Danio rerio	Zgc:153629	1:Experimental evidence at protein level	3.71	1.0000	0.9990	0.00000000000000	3	0	0	3	0	0	1.5218356E7	0	0			
tr|Q08BA1|Q08BA1_DANRE	Q08BA1	Q08BA1_DANRE	atp5a1	551	false	false	Danio rerio	ATP synthase subunit alpha	1:Experimental evidence at protein level	7.08	1.0000	0.9990	0.00000000000000	4	4	4	3	3	3	1689316.9	1689316.9	1689316.9			
tr|Q08C42|Q08C42_DANRE	Q08C42	Q08C42_DANRE	zgc:153661	71	false	false	Danio rerio	ATP synthase subunit e, mitochondrial	1:Experimental evidence at protein level	16.90	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	940123.1	940123.1	940123.1			
tr|Q1JQ71|Q1JQ71_DANRE	Q1JQ71	Q1JQ71_DANRE	silverb	616	false	false	Danio rerio	Silver homolog (Mouse) b	2:Experimental evidence at transcript level	5.36	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	563957.6	563957.6	563957.6			
tr|Q1LUD3|Q1LUD3_DANRE	Q1LUD3	Q1LUD3_DANRE	rcv2b	191	false	false	Danio rerio	Recoverin 3	1:Experimental evidence at protein level	9.42	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	327708.78	327708.78	327708.78			
tr|Q1LXJ7|Q1LXJ7_DANRE	Q1LXJ7	Q1LXJ7_DANRE	cyt1l	429	false	false	Danio rerio	type I cytokeratin, enveloping layer, like	1:Experimental evidence at protein level	1.63	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1.0917521E7	0	0			
tr|Q32PT3|Q32PT3_DANRE	Q32PT3	Q32PT3_DANRE	zgc:123215	213	false	false	Danio rerio	Zgc:123215	1:Experimental evidence at protein level	19.72	1.0000	0.9990	0.00000000000000	6	6	6	5	5	5	4358248.5	4358248.5	4358248.5	11C(57.0215),13C(57.0215)		
tr|Q3B732|Q3B732_DANRE	Q3B732	Q3B732_DANRE	zgc:123210	76	false	false	Danio rerio	High mobility group nucleosomal-binding domain 2	1:Experimental evidence at protein level	19.74	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	6762908.0	6762908.0	6762908.0			
tr|Q3B750|Q3B750_DANRE	Q3B750	Q3B750_DANRE	zgc:123330	90	false	false	Danio rerio	Cytochrome b-c1 complex subunit 6	1:Experimental evidence at protein level	20.00	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1489567.2	1489567.2	1489567.2	7C(57.0215)		
tr|Q4KMI7|Q4KMI7_DANRE	Q4KMI7	Q4KMI7_DANRE	actc	377	false	false	Danio rerio	Actin, alpha 1b, skeletal muscle	1:Experimental evidence at protein level	11.67	1.0000	0.9990	0.00000000000000	5	0	0	4	0	0	4464659.5	0	0			
tr|Q4KMK4|Q4KMK4_DANRE	Q4KMK4	Q4KMK4_DANRE	wu:fj35g11	1023	false	false	Danio rerio	Sodium/potassium-transporting ATPase subunit alpha	1:Experimental evidence at protein level	4.50	1.0000	0.9990	0.00000000000000	4	0	0	4	0	0	4844895.0	0	0			
tr|Q4VBI6|Q4VBI6_DANRE	Q4VBI6	Q4VBI6_DANRE	tubb2a	449	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	19.15	1.0000	0.9990	0.00000000000000	9	0	0	11	0	0	1.2936551E7	0	0			
tr|Q4VBU7|Q4VBU7_DANRE	Q4VBU7	Q4VBU7_DANRE	zgc:114165	141	false	false	Danio rerio	Cytochrome c oxidase subunit 5A, mitochondrial	1:Experimental evidence at protein level	7.09	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	442941.25	442941.25	442941.25			
tr|Q503M9|Q503M9_DANRE	Q503M9	Q503M9_DANRE	zgc:110425	195	false	false	Danio rerio	Zgc:110425	1:Experimental evidence at protein level	18.46	1.0000	0.9989	0.00000000000000	5	1	1	7	1	1	3.42861E7	1382402.8	1382402.8			
tr|Q566S4|Q566S4_DANRE	Q566S4	Q566S4_DANRE	zgc:112520	255	false	false	Danio rerio	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial	1:Experimental evidence at protein level	5.10	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	558181.5	558181.5	558181.5			
tr|Q567E8|Q567E8_DANRE	Q567E8	Q567E8_DANRE	zgc:112098	377	false	false	Danio rerio	Acta1a protein	2:Experimental evidence at transcript level	17.77	1.0000	0.9990	0.00000000000000	6	0	0	5	0	0	4464659.5	0	0			
tr|Q567N5|Q567N5_DANRE	Q567N5	Q567N5_DANRE	wu:fa93h05	265	false	false	Danio rerio	60S ribosomal protein L6	1:Experimental evidence at protein level	4.15	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	890342.0	890342.0	890342.0			
tr|Q568D0|Q568D0_DANRE	Q568D0	Q568D0_DANRE	histh1l	201	false	false	Danio rerio	Zgc:110380	1:Experimental evidence at protein level	15.42	1.0000	0.9990	0.00000000000000	4	4	4	4	4	4	1232622.5	1232622.5	1232622.5	N-term(42.0106),N-term(42.0106)		
tr|Q568U3|Q568U3_DANRE	Q568U3	Q568U3_DANRE	si:dkeyp-113d7.5	430	false	false	Danio rerio	Zgc:109868	1:Experimental evidence at protein level	1.63	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1.0917521E7	0	0			
tr|Q5BJ17|Q5BJ17_DANRE	Q5BJ17	Q5BJ17_DANRE	zgc:110766	448	false	false	Danio rerio	Elongation factor Tu	1:Experimental evidence at protein level	2.01	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	944569.2	944569.2	944569.2			
tr|Q5CZQ1|Q5CZQ1_DANRE	Q5CZQ1	Q5CZQ1_DANRE	im:7138781	255	false	false	Danio rerio	Tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide 2	1:Experimental evidence at protein level	3.14	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	854920.8	0	0			
tr|Q5RG12|Q5RG12_DANRE	Q5RG12	Q5RG12_DANRE	hsp90a2	734	false	false	Danio rerio	Heat shock protein 90-alpha 2	1:Experimental evidence at protein level	3.68	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|Q5RGB5|Q5RGB5_DANRE	Q5RGB5	Q5RGB5_DANRE	rab3a	220	false	false	Danio rerio	Ras-related protein Rab-3	1:Experimental evidence at protein level	8.64	1.0000	0.9990	0.00000000000000	4	1	4	2	1	2	2663052.0	767097.5	2663052.0	6C(57.0215)		
tr|Q5U3E1|Q5U3E1_DANRE	Q5U3E1	Q5U3E1_DANRE	zgc:103679	215	false	false	Danio rerio	Novel protein similar to vertebrate Ras family	1:Experimental evidence at protein level	5.12	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	473744.3	0	473744.3			
tr|Q66IB6|Q66IB6_DANRE	Q66IB6	Q66IB6_DANRE	hmgb2	214	false	false	Danio rerio	High mobility group box 2B	1:Experimental evidence at protein level	15.42	1.0000	0.9990	0.00000000000000	3	3	3	3	3	3	4294393.0	4294393.0	4294393.0	10C(57.0215),10C(57.0215)		
tr|Q6DC49|Q6DC49_DANRE	Q6DC49	Q6DC49_DANRE	tuba8l3a	450	false	false	Danio rerio	Tubulin alpha chain	2:Experimental evidence at transcript level	31.78	1.0000	0.9990	0.00000000000000	11	0	2	15	0	6	1.3285894E7	0	6231902.0	2M(15.9949),4C(57.0215),5C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),4M(15.9949),3C(57.0215),4M(15.9949),4C(57.0215),5C(57.0215)		
tr|Q6DGJ6|Q6DGJ6_DANRE	Q6DGJ6	Q6DGJ6_DANRE	prdx1	197	false	false	Danio rerio	Peroxiredoxin-1	1:Experimental evidence at protein level	23.86	1.0000	0.9990	0.00000000000000	6	4	6	7	4	7	6271502.0	1947225.5	6271502.0			
tr|Q6DGV5|Q6DGV5_DANRE	Q6DGV5	Q6DGV5_DANRE	zgc:92757	201	false	false	Danio rerio	RAB10, member RAS oncogene family	1:Experimental evidence at protein level	5.47	1.0000	0.9989	0.00000000000000	2	0	0	1	0	0	1055711.1	0	0			
tr|Q6DH07|Q6DH07_DANRE	Q6DH07	Q6DH07_DANRE	arr3l	357	false	false	Danio rerio	Arrestin 3, retinal (X-arrestin), like	1:Experimental evidence at protein level	16.81	1.0000	0.9990	0.00000000000000	5	3	5	5	3	5	4986648.0	4346378.0	4986648.0	2C(57.0215),7C(57.0215),7C(57.0215)		
tr|Q6DHB6|Q6DHB6_DANRE	Q6DHB6	Q6DHB6_DANRE	wu:fa97a07	466	false	false	Danio rerio	Zgc:92533	1:Experimental evidence at protein level	1.50	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	1.0917521E7	0	0			
tr|Q6DHJ0|Q6DHJ0_DANRE	Q6DHJ0	Q6DHJ0_DANRE	sfrs5b	285	false	false	Danio rerio	Serine and arginine-rich-splicing factor 5b	1:Experimental evidence at protein level	3.16	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	516507.4	0	0			
tr|Q6DHL6|Q6DHL6_DANRE	Q6DHL6	Q6DHL6_DANRE	wu:fa92e06	249	false	false	Danio rerio	40S ribosomal protein S6	1:Experimental evidence at protein level	3.21	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	296141.56	296141.56	296141.56			
tr|Q6DRN7|Q6DRN7_DANRE	Q6DRN7	Q6DRN7_DANRE	zgc:111817	139	false	false	Danio rerio	60S ribosomal protein L14	1:Experimental evidence at protein level	8.63	1.0000	0.9990	0.00000000000000	2	2	2	1	1	1	1186463.9	1186463.9	1186463.9			
tr|Q6IQ57|Q6IQ57_DANRE	Q6IQ57	Q6IQ57_DANRE	zgc:86940	168	false	false	Danio rerio	Translocon-associated protein subunit delta	1:Experimental evidence at protein level	6.55	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	469977.0	469977.0	469977.0			
tr|Q6IQL9|Q6IQL9_DANRE	Q6IQL9	Q6IQL9_DANRE	actc2	377	false	false	Danio rerio	Novel actin protein	2:Experimental evidence at transcript level	17.77	1.0000	0.9990	0.00000000000000	6	0	0	5	0	0	4464659.5	0	0			
tr|Q6IQU9|Q6IQU9_DANRE	Q6IQU9	Q6IQU9_DANRE	hm:zeh0438	126	false	false	Danio rerio	Zgc:86599	1:Experimental evidence at protein level	19.84	1.0000	0.9990	0.00000000000000	2	2	2	1	1	1	2080791.6	2080791.6	2080791.6	4C(57.0215),6C(57.0215)		
tr|Q6IQX1|Q6IQX1_DANRE	Q6IQX1	Q6IQX1_DANRE	sb:cb38	1935	false	false	Danio rerio	Myosin, heavy polypeptide 2, fast muscle-specific	1:Experimental evidence at protein level	1.40	1.0000	0.9990	0.00000000000000	4	0	1	2	0	0	1720556.2	0	441386.2			
tr|Q6NW90|Q6NW90_DANRE	Q6NW90	Q6NW90_DANRE	Tubb5	444	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	22.07	1.0000	0.9990	0.00000000000000	10	0	4	12	0	3	1.2004367E7	0	6650702.0	11M(15.9949),23C(57.0215)		
tr|Q6NWC1|Q6NWC1_DANRE	Q6NWC1	Q6NWC1_DANRE	VDAC1	283	false	false	Danio rerio	Vdac1 protein	1:Experimental evidence at protein level	41.70	1.0000	0.9990	0.00000000000000	8	8	8	8	8	8	6345144.0	6345144.0	6345144.0	N-term(42.0106)		
tr|Q6NWI0|Q6NWI0_DANRE	Q6NWI0	Q6NWI0_DANRE	tuba8l	449	false	false	Danio rerio	Tubulin alpha chain	1:Experimental evidence at protein level	20.71	1.0000	0.9990	0.00000000000000	6	0	0	6	0	0	4700111.5	0	0			
tr|Q6NX10|Q6NX10_DANRE	Q6NX10	Q6NX10_DANRE	fa22e07	298	false	false	Danio rerio	ADP/ATP translocase	1:Experimental evidence at protein level	18.46	1.0000	0.9989	0.00000000000000	4	0	0	4	0	0	2571248.5	0	0			
tr|Q6NYF7|Q6NYF7_DANRE	Q6NYF7	Q6NYF7_DANRE	atp5j	112	false	false	Danio rerio	ATP synthase-coupling factor 6, mitochondrial	1:Experimental evidence at protein level	12.50	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	329645.94	329645.94	329645.94			
tr|Q6NYQ7|Q6NYQ7_DANRE	Q6NYQ7	Q6NYQ7_DANRE	wu:fa20d10	1079	false	false	Danio rerio	proton-translocating NAD(P)(+) transhydrogenase	1:Experimental evidence at protein level	2.69	1.0000	0.9990	0.00000000000000	2	2	2	2	2	2	873647.6	873647.6	873647.6			
tr|Q6NYV3|Q6NYV3_DANRE	Q6NYV3	Q6NYV3_DANRE	zgc:65861	199	false	false	Danio rerio	H1.0 linker histone	1:Experimental evidence at protein level	13.57	1.0000	0.9990	0.00000000000000	3	2	3	3	2	3	3055417.8	1892984.4	3055417.8			
tr|Q6NZT9|Q6NZT9_DANRE	Q6NZT9	Q6NZT9_DANRE	zgc:55876	220	false	false	Danio rerio	Serine and arginine-rich-splicing factor 2b	1:Experimental evidence at protein level	3.64	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	508073.47	0	0			
tr|Q6P025|Q6P025_DANRE	Q6P025	Q6P025_DANRE	gnb3	338	false	false	Danio rerio	Gnb3 protein	1:Experimental evidence at protein level	25.44	1.0000	0.9990	0.00000000000000	6	6	6	5	5	5	5020541.5	5020541.5	5020541.5	11C(57.0215),12C(57.0215),16C(57.0215),16C(57.0215),2M(15.9949),7C(57.0215)		
tr|Q6P0T0|Q6P0T0_DANRE	Q6P0T0	Q6P0T0_DANRE	ndufs8	210	false	false	Danio rerio	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial	1:Experimental evidence at protein level	5.71	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	281009.97	281009.97	281009.97			
tr|Q6P102|Q6P102_DANRE	Q6P102	Q6P102_DANRE	hm:zehn0976	245	false	false	Danio rerio	Tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide-like	1:Experimental evidence at protein level	3.27	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	854920.8	0	0			
tr|Q6P1J5|Q6P1J5_DANRE	Q6P1J5	Q6P1J5_DANRE	fk58f09	159	false	false	Danio rerio	ATP synthase F1 subunit delta	1:Experimental evidence at protein level	18.24	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	1422741.1	1422741.1	1422741.1			
tr|Q6P271|Q6P271_DANRE	Q6P271	Q6P271_DANRE	atp1a3b	1023	false	false	Danio rerio	Sodium/potassium-transporting ATPase subunit alpha	1:Experimental evidence at protein level	5.38	1.0000	0.9990	0.00000000000000	5	1	5	5	1	5	4844895.0	595800.9	4844895.0	5C(57.0215),7C(57.0215),9C(57.0215)		
tr|Q6P3J5|Q6P3J5_DANRE	Q6P3J5	Q6P3J5_DANRE	EEF2	858	false	false	Danio rerio	Eukaryotic Translation Elongation factor 2B	1:Experimental evidence at protein level	2.68	1.0000	0.9990	0.00000000000000	2	1	2	2	1	2	1278094.1	151582.27	1278094.1			
tr|Q6P5M9|Q6P5M9_DANRE	Q6P5M9	Q6P5M9_DANRE	tubb2c	445	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	26.07	1.0000	0.9990	0.00000000000000	11	0	1	14	0	1	1.2639695E7	0	1466240.2			
tr|Q6P6E0|Q6P6E0_DANRE	Q6P6E0	Q6P6E0_DANRE	zgc:77946	103	false	false	Danio rerio	ATP synthase subunit	1:Experimental evidence at protein level	8.74	1.0000	0.9982	0.00000000000000	1	1	1	1	1	1	947985.3	947985.3	947985.3			
tr|Q6P937|Q6P937_DANRE	Q6P937	Q6P937_DANRE	wu:fb61d08	235	false	false	Danio rerio	Clathrin light chain	1:Experimental evidence at protein level	4.68	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	491899.94	491899.94	491899.94			
tr|Q6P967|Q6P967_DANRE	Q6P967	Q6P967_DANRE	zgc:73153	354	false	false	Danio rerio	Zgc:73153	1:Experimental evidence at protein level	2.26	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	2399635.0	0	0			
tr|Q6P969|Q6P969_DANRE	Q6P969	Q6P969_DANRE	zgc:73138	462	false	false	Danio rerio	Elongation factor 1-alpha	1:Experimental evidence at protein level	6.93	1.0000	0.9990	0.00000000000000	3	0	0	4	0	0	3899834.5	0	0			
tr|Q6P972|Q6P972_DANRE	Q6P972	Q6P972_DANRE	zgc:73108	451	false	false	Danio rerio	Tubulin alpha chain	1:Experimental evidence at protein level	27.72	1.0000	0.9990	0.00000000000000	10	1	8	15	0	9	1.150885E7	557341.06	7723013.0	11M(15.9949),8C(57.0215)		
tr|Q6PBH6|Q6PBH6_DANRE	Q6PBH6	Q6PBH6_DANRE	zgc:73404	474	false	false	Danio rerio	Ubiquinol-cytochrome c reductase core protein I	1:Experimental evidence at protein level	1.90	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	514117.88	0	514117.88			
tr|Q6PBM9|Q6PBM9_DANRE	Q6PBM9	Q6PBM9_DANRE	arr3	362	false	false	Danio rerio	Arrestin 3, retinal (X-arrestin)	1:Experimental evidence at protein level	2.76	1.0000	0.9990	0.00000000000000	1	0	0	1	0	0	241428.19	0	0			
tr|Q6PBR5|Q6PBR5_DANRE	Q6PBR5	Q6PBR5_DANRE	wu:fa12a02	118	false	false	Danio rerio	V-type proton ATPase subunit G	1:Experimental evidence at protein level	22.88	1.0000	0.9990	0.00000000000000	2	2	2	3	3	3	2077730.2	2077730.2	2077730.2	N-term(42.0106),N-term(42.0106)		
tr|Q6PC53|Q6PC53_DANRE	Q6PC53	Q6PC53_DANRE	ppial	164	false	false	Danio rerio	Peptidyl-prolyl cis-trans isomerase	1:Experimental evidence at protein level	7.93	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	668140.0	668140.0	668140.0			
tr|Q6PC77|Q6PC77_DANRE	Q6PC77	Q6PC77_DANRE	atp5h	161	false	false	Danio rerio	ATP synthase subunit d, mitochondrial	1:Experimental evidence at protein level	6.21	1.0000	0.9990	0.00000000000000	1	1	1	1	1	1	719777.1	719777.1	719777.1			
tr|Q6PC80|Q6PC80_DANRE	Q6PC80	Q6PC80_DANRE	chunp6933	204	false	false	Danio rerio	40S ribosomal protein S5 isoform X1	1:Experimental evidence at protein level	6.37	1.0000	0.9990	0.00000000000000	2	2	2	1	1	1	290113.62	290113.62	290113.62	5C(57.0215),9C(57.0215)		
tr|Q6PC95|Q6PC95_DANRE	Q6PC95	Q6PC95_DANRE	zgc:73046	449	false	false	Danio rerio	Tubulin alpha chain	1:Experimental evidence at protein level	24.94	1.0000	0.9989	0.00000000000000	7	0	0	12	0	0	1.0907518E7	0	0			
tr|Q6PE34|Q6PE34_DANRE	Q6PE34	Q6PE34_DANRE	fj33a08	444	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	15.09	1.0000	0.9990	0.00000000000000	7	0	0	8	0	0	1.1669671E7	0	0			
tr|Q6TGS5|Q6TGS5_DANRE	Q6TGS5	Q6TGS5_DANRE	zgc:76934	449	false	false	Danio rerio	Tubulin alpha chain	1:Experimental evidence at protein level	19.60	1.0000	0.9990	0.00000000000000	7	1	2	7	0	1	5.5130968E7	4.8338756E7	5.0100516E7			
